basy_yljgid,basy_caption,basy_yydj,flag
510000900740 ,沐川宏健医院,未定级未定等,0
510000900747 ,南部仁爱胃肠医院,未定级未定等,0
510000900749 ,成都西南儿童医院,二级未定等,0
510000900752 ,成都铜雀台医学美容医院,未定级未定等,1
510000900779 ,南部骨科医院,未定级未定等,2
510000900781 ,南部安泰医院,一级未定等,0
510000900788 ,南部良骨医院,一级未定等,2
510000900789 ,南部盛泰医院,一级未定等,0
510000900796 ,南部康宁医院,二级未定等,0
510000900896 ,通江老城中西医结合医院,一级未定等,0
510000901009 ,成都温江天乡济民医院,未定级未定等,0
510000901058 ,岳池仁爱医院,一级未定等,0
510000901062 ,成都暄妍医学美容医院,未定级未定等,1
510000901065 ,成都武侯军盛癫痫医院,未定级未定等,0
510000901150 ,盐源展华医院,一级甲等,0
510000901186 ,南江同创医院,一级甲等,0
510000901187 ,成都东区爱尔眼科医院,三级乙等,3
510000901195 ,南江仁爱医院,二级乙等,0
510000901197 ,南江长赤平安医院,一级甲等,0
510000901214 ,金堂晟康精神病医院,二级未定等,0
510000901233 ,四川华美紫馨医学美容医院,未定级未定等,1
510000901295 ,简阳家乐精神康复医院,未定级未定等,0
510000901329 ,峨眉山佛光医院,二级甲等,0
510000901344 ,平昌星龙医院,一级乙等,0
510000901440 ,凉山州绿色家园安康医院,未定级未定等,0
510000901485 ,四川省民政康复医院,二级乙等,0
510000901520 ,巴中巴州北门医院,二级乙等,0
510000901636 ,会东博爱医院,一级未定等,0
510000901693 ,仁寿妇产医院,二级未定等,0
510000901771 ,达州南方医院,二级未定等,0
510000901816 ,隆昌市金鹅中心卫生院,未定级未定等,0
510000901821 ,营山民生医院,未定级未定等,0
510000901822 ,达川柳阳医院,一级未定等,0
510000901875 ,蓬溪博裕医院,二级未定等,0
510000901924 ,内江中西骨科医院,二级未定等,2
510000901936 ,彭州茂康中医医院,未定级未定等,0
510000901941 ,中江惠民中西医结合医院,一级未定等,0
510000901966 ,苍溪老百姓养老服务有限公司老百姓护理院,未定级未定等,0
510000901972 ,南充玉屏医院,未定级未定等,0
510000901987 ,都江堰南桥医院,一级未定等,0
510000902089 ,会理康诚医院,一级乙等,0
510000902181 ,达州华普医院,一级未定等,0
510000902192 ,达州华康医院,未定级未定等,0
510000902193 ,达川德仁医院,一级未定等,0
510000902240 ,绵竹东风医院,一级未定等,0
510000902243 ,绵竹天河医院,一级未定等,0
510000902248 ,绵竹东区医院,一级未定等,0
510000902258 ,崇州健骨医院,未定级未定等,2
510000902264 ,自贡市贡井区筱溪街道社区卫生服务中心,未定级未定等,0
510000902297 ,绵竹友好医院,一级未定等,0
510000902316 ,荣县河西中西医结合医院,一级未定等,0
510000902349 ,彭州四方医院,二级乙等,0
510000902352 ,成都郫都蜀馨医院,一级未定等,0
510000902364 ,遂宁嘉慧妇儿医院煜坤安琪儿妇产医院,二级未定等,0
510000902397 ,昭化九洲医院,一级甲等,0
510000902404 ,资阳仁爱精神病医院有限公司,一级未定等,0
510000902419 ,旺苍福康医院,一级未定等,0
510000902422 ,旺苍清江医院,一级未定等,0
510000902424 ,西昌康立医院,未定级未定等,0
510000902644 ,巴中市恩阳区中医医院,二级乙等,0
510000902829 ,盐源华仁医院,未定级未定等,0
510000902874 ,资阳雁江雁北医院,一级未定等,0
510000903050 ,巴州六六六医院,一级未定等,0
510000903174 ,彭州磊络福兴医院,未定级未定等,0
510000903191 ,达州复康医院有限公司,二级乙等,0
510000903202 ,邻水华康医院,一级未定等,0
510000903203 ,邻水仁爱医院,一级未定等,0
510000903240 ,筠连为民医院,一级未定等,0
510000903241 ,筠连应四哥骨伤医院,一级甲等,2
510000903260 ,成都武侯优护家护理院,一级未定等,0
510000903288 ,乐山爱尔眼科医院,二级未定等,3
510000903305 ,叙永海内胜中医医院,一级未定等,0
510000903309 ,泸县宋康医院,一级未定等,0
510000903325 ,古蔺世平医院,一级未定等,0
510000903331 ,冕宁沙坝汇龙医院,未定级未定等,0
510000903332 ,泸州福欣医院,二级未定等,0
510000903360 ,美姑华医医院,未定级未定等,0
510000903367 ,眉山清源堂医院,未定级未定等,0
510000903398 ,眉山普和精神病医院,未定级未定等,0
510000903552 ,东坡区妇幼保健计划生育服务中心,二级甲等,0
510000903816 ,南充市嘉陵区都尉社区卫生服务中心,未定级未定等,0
510000903820 ,阆中博杨疼痛康复专科医院,二级未定等,0
510000903837 ,四川现代医院,三级甲等,0
510000903843 ,合江白沙关怀医院,一级未定等,0
510000903844 ,绵阳耳鼻喉医院,二级甲等,0
510000903858 ,崇州宣怀骨科医院,一级未定等,2
510000903859 ,崇州恩慈医院,未定级未定等,0
510000903867 ,崇州寿康老年病医院,二级未定等,0
510000903873 ,南部仁何医院,二级未定等,0
510000903898 ,隆昌天佑医院,一级未定等,0
510000903909 ,崇州正源中医医院,一级未定等,0
510000903913 ,崇州善祥精神专科医院,二级未定等,0
510000903916 ,梓潼青龙医院,一级未定等,0
510000903970 ,乐山安定精神病医院,二级未定等,0
510000903974 ,德阳爱尔眼科医院有限公司,二级未定等,3
510000903992 ,新津精准肿瘤医院,二级未定等,0
510000904003 ,安岳仁安医院有限公司,一级未定等,0
510000904039 ,成都双流海尔森老年病医院,未定级未定等,0
510000904046 ,眉山协济中医医院,二级未定等,0
510000904096 ,峨眉山市万寿宫社区卫生服务中心,未定级未定等,0
510000904114 ,南充嘉陵济生中西医结合医院,一级未定等,0
510000904164 ,阆中爱民医院,一级甲等,0
510000904173 ,成都康伯尔医院,未定级未定等,0
510000904258 ,长宁普惠医院,一级未定等,0
510000904368 ,宜宾普爱老年病医院,二级乙等,0
510000904373 ,成都高新区莲花惠民医院,未定级未定等,0
510000904427 ,内江东兴瑞康医院,一级甲等,0
510000904505 ,成都西南中医医院,未定级未定等,0
510000904551 ,青神石康医院,一级未定等,0
510000904631 ,江安县康复医院,二级乙等,0
510000904712 ,会理现代医院,一级未定等,0
510000904715 ,南充国宁精神卫生医院,二级未定等,0
510000904725 ,内江仁康精神病医院,二级未定等,0
510000904729 ,汉源万隆康宁专科医院,未定级未定等,0
510000904960 ,通江楠山医院,一级未定等,0
510000904961 ,通江康兴医院,一级未定等,0
510000904962 ,通江毛氏医院,一级未定等,0
510000904964 ,通江松明医院,一级未定等,0
510000904965 ,通江安康精神病医院,一级未定等,0
510000904973 ,阆中曙光现代医院,一级未定等,0
510000904986 ,通江大椿医院,一级未定等,0
510000905085 ,蓬安中山骨科医院,二级未定等,2
510000905104 ,苍溪仁泰医院,未定级未定等,0
510000905250 ,乐山嘉州精神病医院,二级未定等,0
510000905255 ,广安康宁精神病专科医院有限公司,一级未定等,0
510000905289 ,德阳康成中医医院,二级未定等,0
510000905300 ,岳池康桥医院,一级未定等,0
510000905301 ,岳池康宇医院,一级未定等,0
510000905302 ,岳池仁康医院,一级未定等,0
510000905427 ,成都显微手足外科医院,一级未定等,0
510000905477 ,南充友爱康复医院,未定级未定等,0
510000905517 ,四川锦欣妇女儿童医院,三级甲等,0
510000905595 ,岳池东方医院,一级未定等,0
510000905610 ,川北医学院第二附属医院,二级未定等,4
510000905865 ,巴中市恩阳第一人民医院,三级乙等,0
510000905981 ,南充友豪医院,二级未定等,0
510000906178 ,开江妙仁医院,一级未定等,0
510000906192 ,开江百姓医院,一级未定等,0
510000906370 ,内江万晟城医院,一级未定等,0
510000906471 ,渠县爱视眼科医院,未定级未定等,3
510000906609 ,南江镇阳医院,未定级未定等,0
510000906688 ,成都爱丽美妇产医院,二级未定等,0
510000906753 ,大英瑞康医院,一级未定等,0
510000906893 ,安岳力大康精神康复医院,二级未定等,0
510000907021 ,安岳易视眼科医院有限公司,二级未定等,3
510000907066 ,四川天府新区精神卫生中心（四川天府新区精神病医院）,二级未定等,0
510000907127 ,彭山帅氏医院,一级未定等,0
510000907129 ,彭山同德医院,一级未定等,0
510000907132 ,彭山阳光医院,未定级未定等,0
510000907133 ,彭山城北医院,未定级未定等,0
510000907134 ,彭山新城医院,一级未定等,0
510000907135 ,洪雅仁济医院,一级甲等,0
510000907161 ,洪雅川西医院（普通合伙）,一级乙等,0
510000907167 ,洪雅骨科医院,二级未定等,2
510000907177 ,仁寿文宫爱民医院,一级未定等,0
510000907221 ,眉山蕴缨妇产医院,二级未定等,0
510000907237 ,苍溪福昌中医疼痛医院,二级未定等,0
510000907241 ,仁寿同齐医院,一级未定等,0
510000907243 ,仁寿中西医结合医院,未定级未定等,0
510000907244 ,仁寿长生众康医院,一级未定等,0
510000907247 ,仁寿陵州创伤医院,二级未定等,0
510000907248 ,仁寿搏远医院,一级未定等,0
510000907251 ,仁寿宏康医院,一级未定等,0
510000907253 ,仁寿广济医院,一级未定等,0
510000907261 ,仁寿人康医院,未定级未定等,0
510000907262 ,仁寿钟祥益民医院,一级未定等,0
510000907293 ,仁寿仁爱医院,一级未定等,0
510000907294 ,仁寿鳌峰外科医院,二级未定等,0
510000907295 ,仁寿陵州民和医院,一级未定等,0
510000907349 ,盐源树仁医院,一级未定等,0
510000907373 ,内江市市中区中医医院（挂靠凌家中心卫生院）,二级未定等,0
510000907376 ,乐山巴川精神病专科医院,二级未定等,0
510000907380 ,渠县佰钏医院,未定级未定等,0
510000907446 ,南部仁博耳鼻喉医院,二级未定等,0
510000907447 ,成都医大医院,一级未定等,0
510000907485 ,仁寿海微眼科医院,二级未定等,3
510000907529 ,威远川康医院,一级未定等,0
510000907537 ,资中仁爱中医医院,一级未定等,0
510000907572 ,井研惠康精神病医院,二级未定等,0
510000907580 ,仪陇华川护理院,一级乙等,0
510000907594 ,广旺矿区宝轮院医院,未定级未定等,0
510000907642 ,巴州回风医院,一级未定等,0
510000907659 ,康定友好医院,未定级未定等,0
510000907673 ,南充嘉陵安康医院,一级乙等,0
510000907678 ,宣汉龙岗医院,未定级未定等,0
510000907693 ,宣汉卫众中医医院,一级未定等,0
510000907712 ,喜德新区医院,一级未定等,0
510000907714 ,丹巴长征骨科医院,未定级未定等,2
510000907729 ,珙县珙桐医院,一级甲等,0
510000907777 ,乐山和济堂中医医院,一级未定等,0
510000907784 ,广汉圣心妇女儿童医院,二级未定等,0
510000907925 ,平昌宝鑫医院,一级乙等,0
510000907939 ,峨边东诚医院,一级未定等,0
510000907967 ,南充南炼康复医院,未定级未定等,0
510000907971 ,广汉乐龄精神病医院,二级乙等,0
510000907974 ,珙县川洲医院,一级乙等,0
510000908081 ,中江安兴医院,一级未定等,0
510000908091 ,内江弘心医院,一级未定等,0
510000908127 ,广安民和安精神病医院有限公司,一级未定等,0
510000908145 ,广元市优抚医院,未定级未定等,0
510000908192 ,广安致和康复医院,二级未定等,0
510000908216 ,成都双流瑞璟中西医结合医院,一级未定等,0
510000908232 ,巴中平昌精神病医院,未定级未定等,0
510000908233 ,若尔盖博爱医院,未定级未定等,0
510000908236 ,城南医院,未定级未定等,0
510000908243 ,宣汉民泰医院,未定级未定等,0
510000908255 ,金川县泰安医院,未定级未定等,0
510000908262 ,南充五福堂颐养康复医院,一级未定等,0
510000908267 ,南充天乐谷护理院,未定级未定等,0
510000908281 ,兴文德胜医院,一级未定等,0
510000908282 ,宣汉恒爱中医医院,未定级未定等,0
510000908283 ,宣汉四叶草医院,未定级未定等,0
510000908289 ,剑阁仁爱医院(普通合伙）,未定级未定等,0
510000908387 ,绵阳益康老年护理院,未定级未定等,0
510000908417 ,仁真医院,未定级未定等,0
510000908434 ,渠县博康综合门诊部,未定级未定等,0
510000908500 ,渠县福善中医医院,一级甲等,0
510000908506 ,梓潼治满医院,一级未定等,0
510000908513 ,犍为新城医院,一级未定等,0
510000908601 ,西昌礼州张勇医院,未定级未定等,0
510000908602 ,成都美美妇产医院,二级未定等,0
510000908654 ,南充复康老年病医院,未定级未定等,0
510000908660 ,石宝仁爱医院,一级未定等,0
510000908662 ,汉源周佳医院,一级甲等,0
510000908671 ,古蔺仁康医院,一级未定等,0
510000908755 ,叙永西湖医院,一级未定等,0
510000908756 ,大竹县康仁医院,一级未定等,0
510000909467 ,遂宁嘉慧博爱医院,未定级未定等,0
510000909765 ,丹棱康复医院,一级未定等,0
510000909842 ,西充仁安医院,一级甲等,0
510000909894 ,什邡芝兰中医医院,一级未定等,0
510000910017 ,旌阳善成中医医院,一级甲等,0
510000910113 ,旌阳华仁医院,一级未定等,0
510000910125 ,泸州长生众信肾病医院,二级未定等,0
510000910162 ,梓潼鸣兴精神病医院,二级未定等,0
510000910200 ,大英颐心健康医院,未定级未定等,0
510000910263 ,会东县鲹鱼河镇社区卫生服务中心,未定级未定等,0
510000910329 ,泸州中科胃肠医院,二级未定等,0
510000910342 ,南部三六五医院,一级未定等,0
510000910350 ,乐至天颐新区医院,一级未定等,0
510000910364 ,资阳青竹老年病专科医院,一级未定等,0
510000910399 ,泸州纳溪佰仁综合医院,一级未定等,0
510000910477 ,攀枝花爱尔眼科医院,三级未定等,3
510000910480 ,泸州康桥医院,一级未定等,0
510000910482 ,泸州慈善路中医医院,一级未定等,0
510000910483 ,泸州江阳福音医院,一级未定等,0
510000910484 ,泸州富康医院,一级未定等,0
510000910519 ,隆昌通康医院,二级未定等,0
510000910587 ,马边创骨医院,未定级未定等,2
510000910657 ,广汉礼辉医院,未定级未定等,0
510000910845 ,成都市成华区双水碾社区卫生服务中心,未定级未定等,0
510000910910 ,广安市前锋区人民医院,二级甲等,0
510000910919 ,四川西婵泛亚整形美容医院,未定级未定等,1
510000910920 ,成都八大处医疗美容医院,未定级未定等,1
510000910956 ,娇点医学美容医院,未定级未定等,1
510000910976 ,中江爱尔眼科医院有限公司,未定级未定等,3
