,basy_zyzd_jbbm_for_str_4,basy_yydj,HAOCAI-4-only_disease-E,JCJY-4-only_disease-E,YP-4-only_disease-E,ZFY-4-only_disease-E,记录条数-4-only_disease
189,B18.,5,426.788988764045,2624.642696629214,2658.154157303371,7642.205168539326,89
190,B18.,6,1411.4251269035533,3993.265972927242,4103.61565143824,12931.263620981386,591
195,B20.,5,424.25260000000003,3703.9794,3181.4956,10618.8122,50
196,B20.,6,687.4183582089552,8482.597810945274,13822.82276119403,30629.749800995025,402
201,B22.,6,951.6332214765101,10890.21409395973,21983.7466442953,44329.453355704696,149
205,B24.,3,1382.330909090909,8847.121212121212,10985.251212121211,43732.68363636364,33
208,B24.,6,620.16328125,5982.62484375,4352.75296875,14733.27953125,64
213,B25.,6,1101.8695454545452,4601.545454545455,5847.819090909091,20274.49318181818,22
217,B27.,3,284.5059375,897.40625,1135.85125,3499.568125,32
219,B27.,5,289.5134375,999.596875,852.926875,3297.700625,32
220,B27.,6,382.73344537815126,2024.355238095238,1585.9872268907561,5811.248907563026,357
229,B34.,6,1847.0726086956522,3181.9095652173914,1346.8130434782609,9650.985652173913,23
236,B37.,5,1417.453103448276,10098.739655172414,12617.02448275862,36189.884827586204,29
237,B37.,6,1665.641205882353,9647.934852941176,11808.638470588236,33238.42935294118,340
247,B44.,5,1999.4407894736842,4830.469736842106,7916.5797368421045,21720.692631578946,38
248,B44.,6,1845.7494360086769,8023.367548806941,15066.507548806943,33521.60242950109,461
252,B45.,6,4666.402716049382,9595.031234567901,11068.532592592594,33733.71345679012,81
259,B49.,3,890.5845,3658.2925000000005,5266.379833333333,15760.8295,60
261,B49.,5,875.6198701298702,2612.02025974026,3065.5236363636363,11385.790692640692,231
262,B49.,6,1821.9293716143013,4654.608591549296,6261.511386782232,20419.341180931744,923
266,B59.,6,1720.7930555555554,10467.398333333334,13947.058472222221,35420.96958333333,72
273,B67.,6,10093.192175732218,8411.589581589958,10286.745606694562,44358.49489539749,239
287,B90.,6,2624.553023255814,4157.716976744186,1550.4393023255814,12100.083720930232,43
294,B94.,6,2297.3495454545455,3559.853181818182,2317.040681818182,13647.443409090909,44
302,B99.,6,491.6986419753087,3814.4274074074074,1783.067037037037,8190.241234567901,81
305,C00.,6,3178.9982608695655,3842.3695652173915,2619.3195652173913,17008.859999999997,23
307,C01.,6,8061.036206896552,6264.280344827586,3709.7462068965515,31374.624827586205,29
312,C02.,6,12819.460545454547,7309.526787878787,5896.122181818182,41392.792060606065,165
317,C03.,6,13383.987647058822,7550.318941176471,6496.845764705882,47696.73517647058,85
321,C04.,6,19206.008039215685,7996.86568627451,6039.219215686275,52894.60725490197,51
325,C05.,6,5925.834545454545,5774.018636363637,3274.421590909091,27142.54159090909,44
330,C06.,6,15364.796880000002,7103.385679999999,6277.13704,47821.33128,125
336,C07.,6,3988.9077906976745,4952.984186046512,2653.611511627907,20455.421976744186,86
341,C08.,6,5838.452941176471,4767.815588235295,2442.6223529411764,21449.502352941174,34
346,C09.,6,6193.358620689655,6728.095517241379,3547.8072413793097,26072.53896551724,29
350,C10.,6,12765.572580645161,6613.583870967742,4932.985483870967,41060.09870967742,31
351,C11.,1,1359.0516666666665,592.6374999999999,4034.2625000000003,19664.271666666667,24
352,C11.,3,849.1472,3612.5,4689.9836,16048.684,25
354,C11.,5,1267.2844444444445,3764.246666666667,2739.9384444444445,11317.078666666668,45
355,C11.,6,1710.1818287037038,7355.519444444444,3667.660787037037,16980.724236111113,432
357,C12.,6,3557.952222222222,7319.320555555555,4358.593611111111,26848.16416666667,36
361,C13.,6,3448.6415957446807,6493.315531914894,4677.870425531915,25329.978936170213,94
366,C14.,6,6425.819268292684,6226.81756097561,5352.221951219512,28223.75390243902,41
367,C15.,1,2873.622530120482,1950.112048192771,7290.222650602409,24904.870361445785,83
368,C15.,2,2844.816071428572,3191.6810714285716,4930.993928571429,15382.512857142856,56
369,C15.,3,4915.2448290598295,4868.342735042735,4950.891068376069,22118.337222222224,234
370,C15.,4,6532.426461538461,6024.711538461538,9846.44676923077,39420.86323076923,65
371,C15.,5,6162.515984251968,5255.407375328084,4879.51030183727,23882.945026246718,762
372,C15.,6,10668.648526932942,7690.651223891536,7805.37312935141,39085.896079149876,2729
373,C16.,1,4376.87,3141.185483870968,8486.34629032258,23986.638387096777,62
374,C16.,2,2353.68,2606.8900000000003,6462.09225,16687.06325,40
375,C16.,3,4343.456724137931,4581.910793103448,4947.328172413793,19979.433,290
376,C16.,4,4620.746818181818,6231.508068181818,7761.470113636364,36979.884318181816,88
377,C16.,5,7281.484029850746,6002.736666666667,5301.948126036485,26994.49742951907,603
378,C16.,6,12916.197662740236,8400.935964042157,7967.813608183509,42800.98146931184,3226
383,C17.,5,5672.4204255319155,7261.949361702127,8449.172978723404,32689.667234042554,47
384,C17.,6,11947.67448,10245.17324,12346.97584,52513.80312,250
385,C18.,1,3389.191836734694,2076.445918367347,5634.985102040817,18284.478775510204,49
386,C18.,2,4059.1789583333334,3888.6337500000004,5932.701041666667,20647.819583333334,48
387,C18.,3,5309.334528985508,5625.468333333333,5894.54786231884,25180.648007246375,276
388,C18.,4,6155.498636363636,6522.159545454546,8415.760181818181,38622.05781818182,110
389,C18.,5,7222.570113475177,6797.276397163121,6648.7796312056735,31057.6464964539,705
390,C18.,6,10786.439608030594,8484.339802421926,8138.626010197579,41355.70620458891,3138
395,C19.,5,7782.9400000000005,6900.1466666666665,6352.517333333333,30350.821333333333,30
396,C19.,6,10280.541620111731,8618.100055865922,6881.974078212291,38529.777430167596,179
397,C20.,1,5425.884137931034,2614.0836781609196,8208.989310344827,23527.584827586204,87
398,C20.,2,4281.107368421052,4248.776315789473,4988.236842105263,19695.245,38
399,C20.,3,6116.075864406779,4983.051389830508,5365.064813559323,25086.35233898305,295
