,basy_yydj,basy_ssjczbm1_for_str_6,HAOCAI-only_operation-6-E,JCJY-only_operation-6-E,YP-only_operation-6-E,ZFY-only_operation-6-E,记录条数-only_operation-6
4674,5,00.850,19894.623387096774,3088.7599999999998,3978.2085483870965,38717.054354838714,62
4677,5,01.090,6900.8838888888895,7966.625555555556,11118.6025,41365.457777777774,36
4680,5,01.240,11616.582595041322,9203.904049586778,13297.148363636363,56485.81360330578,605
4681,5,01.241,14597.838727272727,11466.206181818181,15978.99709090909,67369.15163636363,55
4683,5,01.310,7631.931516483516,6115.898505494505,8399.40421978022,36102.857934065934,455
4684,5,01.390,12246.25212681638,12158.988692206076,15122.295931307794,64314.69468956407,757
4688,5,01.590,15421.00123076923,10226.596923076924,11726.074153846153,58192.56307692308,65
4690,5,01.592,15118.086785714286,10262.365357142857,13562.876428571428,63053.91857142857,28
4697,5,02.050,13980.98972972973,3973.2635135135133,5035.707027027027,34198.75675675676,37
4698,5,02.060,15866.19267857143,3341.7830357142857,4678.409285714286,35383.13642857143,56
4705,5,03.090,14737.993063063062,3856.395945945946,4119.221711711712,35791.94405405405,111
4706,5,03.091,11377.740731707318,3500.7587804878044,3394.009512195122,27205.249024390243,41
4707,5,03.310,946.4745623342175,5355.308222811671,4571.698010610079,16448.73824933687,377
4710,5,03.530,20373.78289044289,3958.108822843823,4548.601678321678,41501.261456876455,858
4714,5,03.910,789.0889634146341,1551.926219512195,900.9990243902439,5932.852682926829,164
4724,5,04.2x0,1438.0360650887574,3217.1383136094673,1147.0500887573965,8254.653579881657,338
4727,5,04.3x1,690.3338095238096,1734.840952380952,1901.0819047619048,9619.48142857143,21
4728,5,04.410,15251.688709677419,3475.3806451612904,1781.397741935484,26010.351290322582,31
4732,5,04.490,1076.5142857142857,2063.072857142857,1489.2010714285714,9176.771904761905,84
4736,5,04.740,1340.6887719298245,1265.9807017543858,2096.301052631579,10764.072280701754,57
4740,5,04.810,1282.893038674033,2107.690773480663,1380.7754696132597,8872.627569060774,181
4747,5,06.110,679.0779746835443,3140.6612658227846,1288.0282278481013,6534.308227848101,79
4750,5,06.2x0,1412.7229329608938,3630.8872625698323,1590.5277094972068,13499.386536312848,358
4751,5,06.310,6538.908816568048,2118.2363905325446,779.4734319526627,12988.372840236685,169
4752,5,06.390,1297.0563144963146,2992.538722358722,1525.779606879607,11954.186117936119,407
4753,5,06.4x0,1807.4795,5120.7496249999995,2105.768,17575.174375,80
4755,5,06.7x0,679.8674545454545,1734.8192727272726,1075.1774545454546,6874.108181818182,55
4763,5,07.210,4708.271250000001,4086.4959722222225,2485.6652777777776,20709.10541666667,72
4764,5,07.220,4048.7027027027025,3894.1651351351347,2493.988108108108,19428.246486486485,37
4776,5,08.200,406.0694642857143,1318.1241071428572,607.3548214285714,4115.424642857143,56
4788,5,08.490,905.766,1171.5149999999999,679.27475,5771.22275,40
4793,5,08.810,1007.7529411764706,3555.4235294117643,3083.2217647058824,11620.285588235294,34
4805,5,09.440,1678.4351063829786,929.9259574468086,281.3131914893617,4355.488085106383,47
4808,5,09.730,1608.2625806451613,1002.8793548387098,798.9148387096774,6203.798064516129,31
4809,5,09.810,1330.459025423729,1116.2947033898304,721.0538559322033,6242.349576271186,236
4821,5,11.320,1167.8821568627452,993.8681699346405,298.64006535947715,4654.256993464052,306
4822,5,11.390,497.9231884057971,1187.7028985507247,440.9299275362319,4351.93963768116,138
4827,5,11.640,2517.67,1182.8181818181818,1069.8522727272727,9350.816363636362,22
4836,5,12.640,706.2452499999999,1349.1084999999998,881.93925,5986.6975,40
4845,5,13.3x0,1792.2663291139243,580.7532911392406,228.5245569620253,4818.436582278481,79
4846,5,13.410,2328.0663634380458,1107.9053370418849,292.4039670593368,6532.670545375218,9168
4849,5,13.590,1687.4205105105107,1323.0411411411412,464.82201201201207,5379.221681681682,333
4853,5,13.700,1629.699270072993,818.7094890510949,291.09956204379563,4908.236788321167,137
4854,5,13.710,1999.992461024499,1211.177416481069,375.0468114328136,6266.298841870824,2694
4863,5,14.6x0,4205.769245283019,971.5566037735849,432.37735849056605,9683.921320754718,53
4867,5,14.740,9754.056333333334,843.8952380952381,959.8763333333334,18532.102761904764,210
4871,5,15.110,295.9240816326531,831.1224489795918,308.31755102040813,6459.079387755102,49
4874,5,15.3x0,429.5676,1000.3,345.37199999999996,7504.634399999999,25
4880,5,16.390,859.8157142857143,2226.844761904762,1935.1904761904761,8395.233333333334,21
4893,5,17.110,3994.245357142857,1738.9157142857143,1225.5561428571427,10705.738357142858,140
4894,5,17.120,4138.6554166666665,1475.4771180555554,1061.5160069444444,10290.054670138888,576
4895,5,17.130,4311.295648854962,1686.46693565976,1189.9505452562703,11008.922311886587,917
4896,5,17.210,7399.550857142857,1678.8985714285714,1275.1365714285714,15433.012142857144,70
4897,5,17.220,6723.85421686747,1730.7939759036144,1316.3560240963857,14477.237951807228,83
4898,5,17.230,6721.775517241379,1897.996551724138,1405.5210344827588,15026.40275862069,29
4899,5,17.240,5718.039272727273,1682.477818181818,1399.661818181818,13537.963272727273,55
4902,5,17.330,13016.844594594595,9122.108378378378,7281.438918918919,44021.87603603604,111
4904,5,17.350,15331.575652173913,7368.022608695652,7602.054347826087,43609.69695652174,23
4905,5,17.360,13148.44703125,7492.8890625,6425.81765625,40242.65703125,64
4912,5,17.950,1364.5757112299466,2802.45456684492,2798.8537967914435,10517.25392513369,935
4913,5,17.970,943.9381818181819,2180.9783838383837,1710.1398653198653,8825.139259259258,297
4919,5,17.983,617.2710256410256,955.7051282051282,917.4579487179487,5422.713076923077,39
4924,5,18.210,567.3228235294118,1215.5549411764705,907.741411764706,5297.713176470588,85
4925,5,18.290,545.0931730769231,1599.9709615384616,1007.4291346153847,5596.703750000001,104
4932,5,19.4x0,552.0498360655738,1329.7581967213114,1339.3409836065575,8327.446721311475,61
4934,5,20.010,764.0177586206896,1241.3796551724138,587.8391379310344,4542.79724137931,58
4935,5,20.090,496.925,1165.8892105263158,841.3618421052631,3962.0813157894736,38
4938,5,20.490,605.8058333333333,1430.1429166666667,1861.8016666666665,9312.407916666667,24
4941,5,21.010,526.310294117647,1211.4117647058824,1027.6411764705883,4437.232352941176,34
4942,5,21.020,462.77956521739134,2018.856086956522,1265.8908695652174,5425.518260869565,23
