,basy_zyzd_jbbm_for_str_5,basy_yydj,HAOCAI-5-only_disease-E,JCJY-5-only_disease-E,YP-5-only_disease-E,ZFY-5-only_disease-E,记录条数-5-only_disease
1001,C25.0,6,11618.969126436783,10141.47636781609,13933.224206896552,54501.175678160915,435
1005,C25.1,6,5687.2612,6650.0976,6652.7262,28595.028000000002,50
1011,C25.2,6,6366.5078125,7285.6509375,8892.35109375,35206.62296875,64
1015,C25.4,6,13425.699565217392,11382.12652173913,11942.207391304348,61264.75826086956,23
1017,C25.7,6,13400.895416666666,9940.053750000001,11737.604583333334,53730.47,24
1023,C25.8,6,8231.32352,7557.514,8755.27408,37321.74904,125
1024,C25.9,1,5122.112068965517,2625.390804597701,12120.90551724138,27396.654712643678,87
1026,C25.9,3,1433.0048837209301,3893.4400000000005,6025.107209302325,15358.488837209303,43
1028,C25.9,5,1639.3635576923077,4114.365,5094.473365384615,15713.542692307692,104
1029,C25.9,6,3650.740542635659,5747.199586563308,7401.537493540052,23743.217312661498,387
1043,C26.9,6,4461.1553125,7710.946875,7735.6071875,29423.2896875,32
1047,C30.0,6,3806.12125,6185.2665625,2797.5209375,20831.9578125,32
1052,C31.0,6,4111.869583333333,6523.0325,3230.4637500000003,23410.895,24
1062,C32.0,6,2764.9709933774834,5458.276225165563,3772.1959602649004,24161.55377483444,151
1066,C32.1,6,4441.3822222222225,7399.724444444445,5567.518055555555,34209.741944444446,36
1069,C32.8,6,3169.8405,6160.9655,4631.901,30632.209249999996,40
1074,C32.9,5,795.828888888889,2842.1337037037038,2964.1240740740736,10872.958518518519,27
1075,C32.9,6,2627.9895454545454,5841.059343434344,4823.808989898989,23317.765505050505,198
1081,C34.0,5,1606.4116071428573,4261.891607142857,3274.65875,12749.128571428571,56
1082,C34.0,6,1592.2139565217392,6683.741434782609,3841.476695652174,16694.37656521739,230
1085,C34.1,3,5582.266304347826,4703.339710144927,5311.92652173913,20930.795579710146,138
1086,C34.1,4,3996.4235,6869.0566875,4199.862375,44769.9895625,160
1087,C34.1,5,8766.766569148936,5951.070039893617,3586.018696808511,26082.780997340426,752
1088,C34.1,6,13612.944714090701,7685.579868041863,4086.168214773244,37711.5121644168,6593
1091,C34.2,4,2990.4133333333334,6942.46,3953.758095238095,47188.020000000004,21
1092,C34.2,5,8414.629764705882,5474.940823529412,3768.018705882353,24777.093411764705,85
1093,C34.2,6,14170.518068614994,7929.256505717916,4111.076772554003,39070.372147395174,787
1096,C34.3,3,4584.917272727273,4502.675909090909,4357.739772727273,19116.478181818184,88
1097,C34.3,4,4285.710961538462,6550.487211538462,3626.387596153846,42486.64663461538,104
1098,C34.3,5,8429.485752895753,6081.954015444016,3757.2423552123555,25866.14364864865,518
1099,C34.3,6,12406.293901044257,7695.501061660865,4270.262155643958,35643.66482347091,4022
1104,C34.8,5,7608.450666666667,5241.136666666667,3696.998,22061.82966666667,30
1105,C34.8,6,12319.322572614108,8180.517012448133,4939.919336099585,37709.72609958507,241
1106,C34.9,1,3588.0265492957747,2017.3143192488265,8039.1570657277,21049.150586854463,426
1107,C34.9,2,1804.8001515151516,2804.3378787878787,4728.198787878788,13817.589393939394,66
