,basy_zyzd_jbbm_for_str_5,basy_yydj,basy_ssjczbm1_for_str_5,age_group,AGE-HAOCAI-5-5-E,AGE-JCJY-5-5-E,AGE-YP-5-5-E,AGE-ZFY-5-5-E,记录条数-5-5
368021,Z47.0,3,78.65,5,624.7028125,1224.1334375,1094.2159374999999,5810.498333333333,96
368022,Z47.0,3,78.65,6,579.2574999999999,1482.9959999999999,955.2895000000001,5813.545,40
368027,Z47.0,3,78.66,3,511.3253571428572,952.7864285714286,855.8503571428572,5049.9525,28
368028,Z47.0,3,78.66,4,625.9010526315789,1172.3536842105264,916.0339473684211,5467.207631578948,38
368029,Z47.0,3,78.66,5,494.9118888888889,1266.9988888888888,971.6904444444444,5338.446,90
368030,Z47.0,3,78.66,6,480.82666666666665,1256.741304347826,1280.3510144927536,5763.4221739130435,69
368031,Z47.0,3,78.66,8,346.53523809523807,1306.2990476190475,800.7845238095239,4974.999285714286,42
368034,Z47.0,3,78.67,1,356.0128571428572,940.628,400.6914285714286,4276.69,35
368035,Z47.0,3,78.67,2,531.4949315068493,939.7849315068494,867.4067123287672,4971.34506849315,73
368036,Z47.0,3,78.67,3,519.4415972222222,1073.8297222222222,1161.2784027777777,5731.934375000001,144
368037,Z47.0,3,78.67,4,746.1661611374408,1181.7777725118483,1108.2883886255925,6009.960379146919,211
368038,Z47.0,3,78.67,5,571.7934653465346,1180.5088613861387,1126.3292574257425,5816.5855940594065,404
368039,Z47.0,3,78.67,6,600.1989932885907,1304.3140939597315,1164.1069127516778,6017.340536912751,149
368040,Z47.0,3,78.67,8,508.67153846153843,1313.2882692307694,1082.4321153846154,6120.992115384616,52
368044,Z47.0,3,78.68,3,601.5113333333334,1082.9533333333334,1015.6016666666667,5454.624666666667,30
368045,Z47.0,3,78.68,4,486.0626086956522,1058.2586956521739,813.1078260869565,5132.481086956522,46
368046,Z47.0,3,78.68,5,390.13873417721516,1074.4472151898735,811.1573417721519,4895.048734177215,79
368047,Z47.0,3,78.68,6,417.16035714285715,1204.4114285714284,653.2610714285714,5018.3875,28
368052,Z47.0,3,78.69,2,615.1782142857144,982.3292857142858,980.2807142857143,5530.019642857143,28
368053,Z47.0,3,78.69,3,720.6113725490196,1184.4841176470588,1023.9278431372549,6206.830588235294,51
368054,Z47.0,3,78.69,4,735.1348412698413,1235.8344444444444,1294.4157142857143,6358.819761904762,126
368055,Z47.0,3,78.69,5,828.6086689419795,1303.9198976109217,1445.3665187713311,6697.695631399318,293
368056,Z47.0,3,78.69,6,620.3481927710843,1323.8373493975903,1423.5248192771085,6540.823614457831,83
368057,Z47.0,3,78.69,8,518.9678260869565,1464.6608695652174,1488.3434782608697,6558.44,23
