,basy_yydj,basy_ssjczbm1_for_str_9,HAOCAI-only_operation-9-E,JCJY-only_operation-9-E,YP-only_operation-9-E,ZFY-only_operation-9-E,记录条数-only_operation-9
531,1,33.2200x0,1.6695774647887325,6960.047183098592,3070.6370070422536,17023.02235915493,284
533,1,33.2600,1306.3177049180329,610.6360655737706,596.259344262295,4198.257049180328,61
539,1,34.0401,1331.7214851485148,2376.751089108911,5172.970693069306,12946.58683168317,101
548,1,34.9100,199.17,2072.3900000000003,3531.2823809523807,9708.377619047618,21
549,1,34.9101,359.90500000000003,2625.5108695652175,4529.623260869565,11706.366956521739,46
562,1,38.3000,1505.229019607843,1101.5588235294117,2769.275882352941,12501.22794117647,102
566,1,38.5900,2946.496666666667,1399.8148148148148,2120.4007407407407,14497.207777777778,27
567,1,38.5900x0,1886.0608333333332,1673.4458333333332,2715.4495833333335,16382.206250000001,24
568,1,38.5901,2023.3488402061855,1690.3311211340206,2572.01875,16002.718659793814,776
581,1,38.9100,4598.004402985074,1950.0328358208956,4567.167686567164,28654.61014925373,134
582,1,38.9300,349.3178571428572,1017.0952380952381,4911.063809523809,7895.981190476191,42
596,1,38.9900x0,34.402857142857144,1717.560714285714,1574.6710714285714,5260.047142857143,28
599,1,39.2700x0,559.5701785714285,1348.8017857142856,1186.2857142857142,6211.527857142857,56
601,1,39.3000,2790.1710714285714,1315.3964285714285,1982.873214285714,13420.445000000002,28
612,1,39.5000x0,5907.103274336282,1390.9088495575222,642.7057522123894,11772.33575221239,113
622,1,39.7903,8685.294705882354,2870.485294117647,5768.991176470588,30439.315294117645,34
631,1,39.9500,209.0046437994723,1368.4398153034301,2640.952875989446,7853.257968337731,379
636,1,39.9600x0,731.4484905660377,1432.6528301886794,5774.3001886792445,9712.874905660377,53
637,1,39.9700,1821.0042016806722,1705.0865546218486,3315.210756302521,19738.01411764706,119
638,1,39.9700x0,41.10181818181819,1260.081818181818,1191.4330303030304,5237.407878787879,33
653,1,42.3200x0,168.05454545454546,474.6454545454546,4607.918181818181,5826.318181818182,22
657,1,42.3301,500.57727272727277,467.5318181818182,4618.992272727272,6789.401363636363,22
668,1,43.4100x0,330.91354838709674,648.744677419355,4021.359838709677,6351.302741935484,62
669,1,43.4101,123.01752711496745,839.380043383948,1937.8832321041216,4225.081887201735,461
671,1,43.4105,512.20375,1004.0280867346939,2925.3241581632656,6079.626403061224,392
678,1,44.1100,209.4866,1503.375,4536.5082,10937.1872,50
680,1,44.1300,170.9578835978836,1215.8574074074074,1904.5067724867727,4706.080952380953,189
