,basy_yydj,jbbm,ssbm,num,level_耗材费_mean,level_检查检验费_mean,level_药品费_mean,level_总费用_mean
70997,三级甲等,N84.100,S68.2,1269,821.6446335697399527186761229,1889.251631205673758865248227,660.0140031520882584712371946,6767.412104018912529550827423
70998,三级甲等,N84.100,S69.0,245,300.4945714285714285714285714,1953.402285714285714285714286,587.0586530612244897959183673,4686.257755102040816326530612
70999,三级甲等,N84.100,S97.7,21,403.4704761904761904761904762,1536.646666666666666666666667,823.9276190476190476190476190,5246.637142857142857142857143
71000,三级甲等,N84.200,S70.3,123,346.8797560975609756097560976,1810.953089430894308943089431,517.9814634146341463414634146,4587.342276422764227642276423
71001,三级甲等,N84.300,S71.3,64,265.81203125,1626.4871875,433.68640625,3959.15484375
71002,三级甲等,N84.302,S71.3,11,237.5854545454545454545454545,1670.591818181818181818181818,273.5518181818181818181818182,4089.921818181818181818181818
71003,三级甲等,N85.000,S,41,73.39658536585365853658536585,1713.348048780487804878048780,504.7141463414634146341463415,3394.671707317073170731707317
71004,三级甲等,N85.000,S67.3,46,747.6369565217391304347826087,2358.045652173913043478260870,924.7265217391304347826086957,6936.405869565217391304347826
71005,三级甲等,N85.000,S68.1,334,514.7053892215568862275449102,1973.984730538922155688622754,775.0915269461077844311377246,5391.867544910179640718562874
71006,三级甲等,N85.000,S68.2,855,888.8428304093567251461988304,2157.637087719298245614035088,864.2220350877192982456140351,7435.537766081871345029239766
71007,三级甲等,N85.000,S68.4,48,2851.191458333333333333333333,4085.99375,2054.477291666666666666666667,18149.164375
71008,三级甲等,N85.000,S69.0,1408,254.9972159090909090909090909,1959.451271306818181818181818,650.8672017045454545454545455,4551.3253125
71009,三级甲等,N85.000,S69.7,13,146.1876923076923076923076923,1706.169230769230769230769231,1629.667692307692307692307692,5112.192307692307692307692308
71010,三级甲等,N85.000,S97.7,24,375.9433333333333333333333333,2240.115,1132.303333333333333333333333,5696.126666666666666666666667
71011,三级甲等,N85.001,S,33,128.2845454545454545454545455,1942.45,689.7218181818181818181818182,4045.848787878787878787878788
71012,三级甲等,N85.001,S67.3,25,593.8744,2396.884,910.622,6623.9368
71013,三级甲等,N85.001,S68.1,178,440.6702247191011235955056180,2056.867022471910112359550562,765.0630337078651685393258427,5240.504719101123595505617978
71014,三级甲等,N85.001,S68.2,554,716.8246389891696750902527076,2130.332075812274368231046931,872.4167328519855595667870036,7233.229783393501805054151625
71015,三级甲等,N85.001,S68.4,21,2736.030476190476190476190476,3963.740952380952380952380952,2069.232857142857142857142857,18802.37380952380952380952381
71016,三级甲等,N85.001,S69.0,935,276.1307379679144385026737968,2022.209946524064171122994652,686.4930053475935828877005348,4713.213754010695187165775401
71017,三级甲等,N85.002,S,20,56.0435,1615.465,184.8535,2462.297
71018,三级甲等,N85.002,S68.1,48,496.1335416666666666666666667,1865.155833333333333333333333,513.3216666666666666666666667,5648.648125
71019,三级甲等,N85.002,S68.2,254,774.1330314960629921259842520,2161.681141732283464566929134,661.8470866141732283464566929,7854.175275590551181102362205
71020,三级甲等,N85.002,S68.4,292,2432.529828767123287671232877,4324.923424657534246575342466,1984.300171232876712328767123,20099.70753424657534246575342
71021,三级甲等,N85.002,S68.5,39,3103.540256410256410256410256,3510.871794871794871794871795,2183.181794871794871794871795,20917.36948717948717948717949
71022,三级甲等,N85.002,S69.0,292,363.1444863013698630136986301,1946.751643835616438356164384,721.7204794520547945205479452,4897.950890410958904109589041
71023,三级甲等,N85.003,S67.3,29,506.7110344827586206896551724,2010.933793103448275862068966,620.5806896551724137931034483,5122.703103448275862068965517
71024,三级甲等,N85.003,S68.1,84,460.1084523809523809523809524,1985.894047619047619047619048,741.4886904761904761904761905,4871.495714285714285714285714
71025,三级甲等,N85.003,S68.2,1121,1089.743826940231935771632471,1746.533568242640499553969670,903.9244870651204281891168599,6666.028144513826940231935772
71026,三级甲等,N85.003,S69.0,236,394.3021610169491525423728814,1934.989661016949152542372881,566.4778813559322033898305085,4502.714237288135593220338983
71027,三级甲等,N85.101,S,28,268.7746428571428571428571429,2228.823571428571428571428571,315.4064285714285714285714286,4044.194642857142857142857143
71028,三级甲等,N85.101,S68.1,166,543.9669277108433734939759036,1905.574698795180722891566265,348.0862650602409638554216867,6382.510963855421686746987952
71029,三级甲等,N85.101,S68.2,215,802.1089767441860465116279070,2127.660139534883720930232558,778.9871627906976744186046512,7917.511674418604651162790698
71030,三级甲等,N85.101,S68.4,886,2785.262550790067720090293454,4401.850756207674943566591422,1956.798905191873589164785553,19322.24977426636568848758465
71031,三级甲等,N85.101,S68.5,111,3466.898468468468468468468468,4702.873513513513513513513514,2472.199009009009009009009009,22771.40792792792792792792793
71032,三级甲等,N85.101,S69.0,177,334.8246327683615819209039548,2086.088022598870056497175141,766.3434463276836158192090395,5087.860451977401129943502825
71033,三级甲等,N85.101,S97.7,12,600.87,1772.000833333333333333333333,943.83,5638.113333333333333333333333
71034,三级甲等,N85.300,S,20,30.9245,797.3695,779.859,2058.83
71035,三级甲等,N85.300,S69.0,24,88.23166666666666666666666667,1016.979166666666666666666667,613.4670833333333333333333333,2763.41125
71036,三级甲等,N85.600,S,68,42.30955882352941176470588235,1318.694117647058823529411765,49.55764705882352941176470588,1797.704852941176470588235294
71037,三级甲等,N85.600,S54.5,13,1007.760769230769230769230769,1857.269230769230769230769231,936.6084615384615384615384615,8127.390769230769230769230769
71038,三级甲等,N85.600,S66.7,12,3174.501666666666666666666667,2050.933333333333333333333333,1158.095833333333333333333333,17770.71083333333333333333333
71039,三级甲等,N85.600,S66.8,10,1402.255,2288.51,910.884,9274.215
71040,三级甲等,N85.600,S68.1,147,476.6455102040816326530612245,1197.231156462585034013605442,576.1476870748299319727891156,4267.544217687074829931972789
71041,三级甲等,N85.600,S68.2,5124,910.4199882903981264637002342,1492.894691647150663544106167,650.2987197501951600312256050,5841.789186182669789227166276
71042,三级甲等,N85.600,S69.0,42,334.2130952380952380952380952,1708.737619047619047619047619,601.4216666666666666666666667,4356.266666666666666666666667
71043,三级甲等,N85.800,S,85,75.90705882352941176470588235,1634.311647058823529411764706,868.7207058823529411764705882,4038.533764705882352941176471
71044,三级甲等,N85.800,S67.0,17,256.1788235294117647058823529,2612.437647058823529411764706,963.0664705882352941176470588,5464.554705882352941176470588
71045,三级甲等,N85.800,S68.1,44,556.8206818181818181818181818,1864.304545454545454545454545,797.3061363636363636363636364,5611.607727272727272727272727
71046,三级甲等,N85.800,S68.2,31,657.8683870967741935483870968,2285.864516129032258064516129,940.3738709677419354838709677,6830.965161290322580645161290
71047,三级甲等,N85.800,S68.4,22,2519.652272727272727272727273,4647.652727272727272727272727,3155.312272727272727272727273,18749.41954545454545454545455
71048,三级甲等,N85.800,S69.0,105,261.4845714285714285714285714,2280.648285714285714285714286,1141.089238095238095238095238,5468.693523809523809523809524
71049,三级甲等,N85.800,S69.9,89,190.6143820224719101123595506,2651.722359550561797752808989,1066.671685393258426966292135,5890.510561797752808988764045
71050,三级甲等,N85.801,S,53,18.00018867924528301886792453,574.2245283018867924528301887,262.8005660377358490566037736,1509.597735849056603773584906
71051,三级甲等,N85.801,S69.0,24,77.19666666666666666666666667,613.5125,408.2266666666666666666666667,2081.119583333333333333333333
71052,三级甲等,N85.801,S69.5,16,90.24125,375.3875,774.54125,2104.76375
71053,三级甲等,N85.801,S74.1,208,1234.388221153846153846153846,1183.948413461538461538461538,1763.885576923076923076923077,9309.483942307692307692307692
71054,三级甲等,N85.801,S74.9,26,1624.970384615384615384615385,871.3846153846153846153846154,1983.983461538461538461538462,9458.023846153846153846153846
71055,三级甲等,N85.802,S69.4,21,2302.264285714285714285714286,3557.185714285714285714285714,3032.474761904761904761904762,17114.12666666666666666666667
71056,三级甲等,N85.804,S68.4,17,5080.927058823529411764705882,17803.50,21979.57647058823529411764706,67595.23823529411764705882353
71057,三级甲等,N85.804,S69.4,30,3593.275,5597.491666666666666666666667,7019.706,26391.09866666666666666666667
71058,三级甲等,N85.807,S,11,89.99181818181818181818181818,1833.209090909090909090909091,847.0318181818181818181818182,3795.523636363636363636363636
71059,三级甲等,N85.807,S69.0,25,153.0372,2003.824,569.396,3942.2516
71060,三级甲等,N85.807,S69.9,20,135.441,2329.355,1060.734,5232.8265
71061,三级甲等,N85.811,S65.2,23,1345.865652173913043478260870,2827.441739130434782608695652,2513.247391304347826086956522,12597.11217391304347826086957
71062,三级甲等,N85.811,S68.2,13,1073.916923076923076923076923,2102.497692307692307692307692,872.75,8675.277692307692307692307692
71063,三级甲等,N85.812,S68.1,16,748.083125,2369.455625,907.495625,6862.775
71064,三级甲等,N85.812,S68.2,11,714.6163636363636363636363636,2103.478181818181818181818182,756.9336363636363636363636364,7590.170909090909090909090909
71065,三级甲等,N85.813,S68.2,22,1222.036818181818181818181818,2742.969545454545454545454545,1350.821818181818181818181818,11675.77409090909090909090909
71066,三级甲等,N85.814,S68.1,11,485.6690909090909090909090909,2111.636363636363636363636364,833.20,5402.113636363636363636363636
71067,三级甲等,N85.814,S68.2,150,810.199,1881.262466666666666666666667,789.8952,7964.9112
71068,三级甲等,N85.814,S69.4,39,1252.155897435897435897435897,2065.602820512820512820512821,1026.598461538461538461538462,9342.421025641025641025641026
71069,三级甲等,N85.814,S74.1,81,1742.365308641975308641975309,1238.024691358024691358024691,2481.311604938271604938271605,8721.441111111111111111111111
71070,三级甲等,N85.901,S,128,56.560703125,2140.502890625,214.939609375,2900.0709375
71071,三级甲等,N85.901,S68.2,43,1488.158604651162790697674419,2504.835581395348837209302326,1301.672325581395348837209302,10019.98093023255813953488372
71072,三级甲等,N85.901,S69.0,32,179.130625,2302.8584375,529.445625,4136.4990625
71073,三级甲等,N85.901,S99.8,66,285.3328787878787878787878788,3380.660606060606060606060606,1498.457424242424242424242424,13287.09409090909090909090909
71074,三级甲等,N86.X00,S67.3,51,249.6568627450980392156862745,1544.001568627450980392156863,462.3649019607843137254901961,3869.622549019607843137254902
71075,三级甲等,N86.X00,S93.3,12,84.88166666666666666666666667,821.5416666666666666666666667,770.1991666666666666666666667,2794.399166666666666666666667
71076,三级甲等,N87.000,S,38,15.61052631578947368421052632,1100.639473684210526315789474,99.08605263157894736842105263,1551.878157894736842105263158
71077,三级甲等,N87.000,S00.0,12,128.4083333333333333333333333,1368.60,142.36,2930.726666666666666666666667
71078,三级甲等,N87.000,S67.1,86,76.15976744186046511627906977,2150.270813953488372093023256,346.7991860465116279069767442,3872.998604651162790697674419
71079,三级甲等,N87.000,S67.2,325,462.3547692307692307692307692,2026.913353846153846153846154,767.2257230769230769230769231,5519.674153846153846153846154
71080,三级甲等,N87.000,S67.3,1286,229.2270451010886469673405910,1716.819121306376360808709176,424.0930793157076205287713841,3963.718032659409020217729393
71081,三级甲等,N87.000,S67.4,10,2537.624,4052.774,1580.257,15029.635
71082,三级甲等,N87.000,S68.1,10,305.156,2385.319,341.651,4805.665
71083,三级甲等,N87.000,S68.2,16,679.550625,2767.69375,933.513125,9972.319375
71084,三级甲等,N87.000,S68.4,47,2581.611276595744680851063830,3858.663829787234042553191489,2064.569361702127659574468085,17450.58127659574468085106383
71085,三级甲等,N87.000,S68.5,10,2142.055,3814.60,1623.914,17268.239
71086,三级甲等,N87.000,S69.0,24,324.1283333333333333333333333,2765.322916666666666666666667,818.6625,6787.057916666666666666666667
71087,三级甲等,N87.001,S,54,74.36518518518518518518518519,1353.396666666666666666666667,189.4996296296296296296296296,2325.321111111111111111111111
71088,三级甲等,N87.001,S67.1,55,82.18272727272727272727272727,2160.850363636363636363636364,348.2385454545454545454545455,3818.874727272727272727272727
71089,三级甲等,N87.001,S67.2,303,319.8152475247524752475247525,1740.042310231023102310231023,453.7375247524752475247524752,4353.062409240924092409240924
71090,三级甲等,N87.001,S67.3,1660,186.5618674698795180722891566,1508.255957831325301204819277,265.6540180722891566265060241,3337.482620481927710843373494
71091,三级甲等,N87.001,S67.4,12,537.2908333333333333333333333,2836.533333333333333333333333,1073.456666666666666666666667,8089.746666666666666666666667
71092,三级甲等,N87.001,S68.1,28,113.4121428571428571428571429,1959.09,266.4010714285714285714285714,4195.783928571428571428571429
71093,三级甲等,N87.001,S68.4,69,2477.514927536231884057971014,3260.858550724637681159420290,1930.091014492753623188405797,15421.32405797101449275362319
71094,三级甲等,N87.001,S69.0,17,113.7347058823529411764705882,2033.924705882352941176470588,967.7276470588235294117647059,5064.597058823529411764705882
71095,三级甲等,N87.002,S67.3,29,145.2813793103448275862068966,1547.825862068965517241379310,294.1510344827586206896551724,3158.737586206896551724137931
71096,三级甲等,N87.100,S,45,70.29133333333333333333333333,1857.494222222222222222222222,371.4008888888888888888888889,2782.813777777777777777777778
71097,三级甲等,N87.100,S67.1,14,286.9835714285714285714285714,2429.463571428571428571428571,743.95,6532.57
71098,三级甲等,N87.100,S67.2,701,548.2270042796005706134094151,2214.206062767475035663338088,771.8885592011412268188302425,6101.053323823109843081312411
71099,三级甲等,N87.100,S67.3,954,338.0497274633123689727463312,1841.297264150943396226415094,414.0408385744234800838574423,4345.882410901467505241090147
71100,三级甲等,N87.100,S67.4,15,1625.604666666666666666666667,3472.794,1063.958666666666666666666667,11375.43
71101,三级甲等,N87.100,S68.2,13,1631.507692307692307692307692,2354.270769230769230769230769,1178.143076923076923076923077,10480.08384615384615384615385
71102,三级甲等,N87.100,S68.4,306,2900.578267973856209150326797,4307.843006535947712418300654,1927.579901960784313725490196,20197.54408496732026143790850
71103,三级甲等,N87.100,S68.5,49,3915.945102040816326530612245,4081.030612244897959183673469,2686.239591836734693877551020,22734.08020408163265306122449
71104,三级甲等,N87.101,S,45,53.68511111111111111111111111,1218.309777777777777777777778,64.08844444444444444444444444,1827.499111111111111111111111
71105,三级甲等,N87.101,S67.1,12,224.0533333333333333333333333,2472.250833333333333333333333,358.6808333333333333333333333,5065.335833333333333333333333
71106,三级甲等,N87.101,S67.2,848,454.9272405660377358490566038,2005.129917452830188679245283,578.8669103773584905660377358,5132.308714622641509433962264
71107,三级甲等,N87.101,S67.3,1239,236.2928410008071025020177563,1575.031694915254237288135593,280.5077562550443906376109766,3519.001896690879741727199354
71108,三级甲等,N87.101,S67.4,33,878.5006060606060606060606061,2292.36,945.5554545454545454545454545,7906.377878787878787878787879
71109,三级甲等,N87.101,S68.2,11,669.8981818181818181818181818,2158.473636363636363636363636,729.1581818181818181818181818,8127.285454545454545454545455
71110,三级甲等,N87.101,S68.4,274,2280.932299270072992700729927,3639.278357664233576642335766,1787.283467153284671532846715,16476.36339416058394160583942
71111,三级甲等,N87.101,S68.5,11,3916.643636363636363636363636,4263.069090909090909090909091,2060.043636363636363636363636,22364.76090909090909090909091
71112,三级甲等,N87.900,S,15,30.002,886.2746666666666666666666667,188.8966666666666666666666667,1618.536666666666666666666667
71113,三级甲等,N87.900,S67.1,34,68.99794117647058823529411765,1750.485588235294117647058824,471.7541176470588235294117647,3219.294117647058823529411765
71114,三级甲等,N87.900,S67.2,195,753.7088205128205128205128205,2397.199487179487179487179487,1262.681692307692307692307692,7655.857435897435897435897436
71115,三级甲等,N87.900,S67.3,189,384.5809523809523809523809524,1823.940899470899470899470899,537.3430158730158730158730159,4686.969100529100529100529101
71116,三级甲等,N87.900,S68.4,87,2553.472413793103448275862069,3608.392643678160919540229885,2511.691724137931034482758621,17454.20206896551724137931034
71117,三级甲等,N87.901,S,35,90.746,1964.702857142857142857142857,123.7708571428571428571428571,2788.974857142857142857142857
71118,三级甲等,N87.901,S67.1,40,162.1205,1981.9185,291.4855,3872.1445
71119,三级甲等,N87.901,S67.2,271,657.7633579335793357933579336,2162.552619926199261992619926,886.6159778597785977859778598,6407.080738007380073800738007
71120,三级甲等,N87.901,S67.3,236,315.0586016949152542372881356,1706.421483050847457627118644,425.7985169491525423728813559,3972.621822033898305084745763
71121,三级甲等,N87.901,S68.4,127,2892.513070866141732283464567,3939.491574803149606299212598,2419.912598425196850393700787,17904.58236220472440944881890
71122,三级甲等,N88.100,S67.6,10,425.288,1377.99,807.289,4788.265
71123,三级甲等,N88.102,S67.0,186,392.1631720430107526881720430,1569.831989247311827956989247,568.5516666666666666666666667,4382.919569892473118279569892
71124,三级甲等,N88.102,S68.1,27,428.0292592592592592592592593,1500.21,594.6325925925925925925925926,4495.382222222222222222222222
71125,三级甲等,N88.102,S68.2,64,616.116875,1655.585,566.0046875,5464.67875
71126,三级甲等,N88.102,S69.0,31,214.4077419354838709677419355,1638.254193548387096774193548,719.3606451612903225806451613,4111.796774193548387096774194
71127,三级甲等,N88.300,S,17,19.77352941176470588235294118,1243.247058823529411764705882,141.6141176470588235294117647,1713.964117647058823529411765
71128,三级甲等,N88.300,S67.5,309,2249.923559870550161812297735,1850.086148867313915857605178,1306.668608414239482200647249,11322.41860841423948220064725
71129,三级甲等,N88.400,S67.4,12,1459.9775,2613.545,1341.014166666666666666666667,11010.6475
71130,三级甲等,N88.800,S67.3,15,295.77,1380.32,549.816,4196.772
71131,三级甲等,N88.801,S,37,52.03891891891891891891891892,779.3162162162162162162162162,529.1064864864864864864864865,1981.548378378378378378378378
71132,三级甲等,N88.803,S,11,114.0345454545454545454545455,2574.972727272727272727272727,699.8636363636363636363636364,4065.98
71133,三级甲等,N88.803,S67.2,12,359.8825,2189.85,617.0583333333333333333333333,5082.783333333333333333333333
71134,三级甲等,N88.803,S67.3,112,456.485625,1776.21375,616.5933035714285714285714286,5034.844017857142857142857143
71135,三级甲等,N88.807,S,49,296.4744897959183673469387755,1921.548979591836734693877551,360.8524489795918367346938776,3562.568367346938775510204082
71136,三级甲等,N88.807,S67.1,16,131.114375,2110.168125,467.684375,3961.681875
71137,三级甲等,N88.807,S67.3,339,338.8259292035398230088495575,1615.138643067846607669616519,575.6662536873156342182890855,4532.045427728613569321533923
71138,三级甲等,N88.807,S68.1,15,222.9873333333333333333333333,1343.122666666666666666666667,156.59,3352.208666666666666666666667
71139,三级甲等,N88.807,S68.2,56,714.9176785714285714285714286,2309.683035714285714285714286,752.54125,8248.945
71140,三级甲等,N88.808,S,12,37.37083333333333333333333333,1704.321666666666666666666667,238.8033333333333333333333333,2428.69
71141,三级甲等,N88.808,S67.2,19,422.3115789473684210526315789,2209.442105263157894736842105,553.6184210526315789473684211,5614.552105263157894736842105
71142,三级甲等,N88.808,S67.3,44,245.1931818181818181818181818,1692.147272727272727272727273,483.4447727272727272727272727,4117.474318181818181818181818
71143,三级甲等,N88.808,S68.4,15,1790.39,4124.178,1881.691333333333333333333333,19587.76
71144,三级甲等,N88.900,S,10,36.233,1617.15,249.864,2648.372
71145,三级甲等,N89.001,S70.3,53,170.5405660377358490566037736,1010.696415094339622641509434,236.5320754716981132075471698,2930.900943396226415094339623
71146,三级甲等,N89.101,S70.3,61,441.8027868852459016393442623,1957.820491803278688524590164,677.4632786885245901639344262,5258.370655737704918032786885
71147,三级甲等,N89.501,S70.6,10,3989.888,2378.084,1385.009,16107.844
71148,三级甲等,N89.503,S70.1,23,644.7860869565217391304347826,2350.409565217391304347826087,959.7486956521739130434782609,8193.82
71149,三级甲等,N89.800,S,26,52.38115384615384615384615385,1594.818846153846153846153846,284.735,2460.820769230769230769230769
71150,三级甲等,N89.800,S70.3,418,509.3864832535885167464114833,1934.123540669856459330143541,694.6799760765550239234449761,5560.463157894736842105263158
71151,三级甲等,N89.805,S,29,39.55862068965517241379310345,1055.026551724137931034482759,220.7627586206896551724137931,1814.647586206896551724137931
71152,三级甲等,N89.805,S70.7,113,599.1807079646017699115044248,1342.690707964601769911504425,819.0485840707964601769911504,4855.376460176991150442477876
71153,三级甲等,N89.806,S70.3,205,568.762,1802.400195121951219512195122,757.77,5624.386682926829268292682927
71154,三级甲等,N89.808,S70.1,16,602.1125,1837.39375,1002.47625,6306.12625
71155,三级甲等,N89.809,S70.3,50,251.6612,1776.7668,569.7512,4227.4388
71156,三级甲等,N89.809,S71.3,15,88.68933333333333333333333333,1380.086666666666666666666667,794.052,3703.690666666666666666666667
71157,三级甲等,N89.901,S,11,219.2545454545454545454545455,2261.774545454545454545454545,600.6763636363636363636363636,4211.440909090909090909090909
71158,三级甲等,N89.901,S70.3,27,755.4996296296296296296296296,2499.595555555555555555555556,813.53,6690.727037037037037037037037
71159,三级甲等,N90.001,S71.3,16,531.60625,1906.55,611.35125,5652.87125
71160,三级甲等,N90.101,S71.3,29,748.7641379310344827586206897,3341.772413793103448275862069,890.5834482758620689655172414,8443.212413793103448275862069
71161,三级甲等,N90.300,S71.3,14,380.2907142857142857142857143,1995.432142857142857142857143,910.0864285714285714285714286,6220.53
71162,三级甲等,N90.301,S00.0,19,88.79789473684210526315789474,1287.621052631578947368421053,561.9252631578947368421052632,3884.276842105263157894736842
71163,三级甲等,N90.301,S71.3,74,240.3077027027027027027027027,1661.053648648648648648648649,510.4306756756756756756756757,4927.468648648648648648648649
71164,三级甲等,N90.400,S,40,38.0425,1203.92225,483.6995,2619.64075
71165,三级甲等,N90.400,S00.0,528,104.0554545454545454545454545,1279.565454545454545454545455,618.4044128787878787878787879,5190.851477272727272727272727
71166,三级甲等,N90.400,S71.1,76,52.92223684210526315789473684,1627.672105263157894736842105,257.1673684210526315789473684,2663.879868421052631578947368
71167,三级甲等,N90.400,S71.3,577,71.35417677642980935875216638,1329.345719237435008665511265,148.2172963604852686308492201,4171.868336221837088388214905
71168,三级甲等,N90.400,S99.8,88,188.1429545454545454545454545,1358.567045454545454545454545,598.8414772727272727272727273,4753.962727272727272727272727
71169,三级甲等,N90.403,S00.0,63,133.4122222222222222222222222,1171.380952380952380952380952,257.9369841269841269841269841,3356.625396825396825396825397
71170,三级甲等,N90.403,S71.1,10,29.596,960.53,149.064,1654.936
71171,三级甲等,N90.403,S71.3,24,101.12625,679.6666666666666666666666667,86.98,2700.975416666666666666666667
71172,三级甲等,N90.403,S99.8,19,91.02,951.3242105263157894736842105,261.9873684210526315789473684,3203.642105263157894736842105
71173,三级甲等,N90.404,S00.0,144,45.01354166666666666666666667,1213.685416666666666666666667,298.4555555555555555555555556,3560.033472222222222222222222
71174,三级甲等,N90.404,S71.1,34,64.58764705882352941176470588,1793.898235294117647058823529,329.7205882352941176470588235,3085.397647058823529411764706
71175,三级甲等,N90.404,S71.3,118,193.01,1516.591101694915254237288136,345.4411864406779661016949153,4627.481949152542372881355932
71176,三级甲等,N90.404,S99.8,15,197.2773333333333333333333333,1447.754666666666666666666667,444.6433333333333333333333333,4540.682
71177,三级甲等,N90.601,S71.3,42,527.1109523809523809523809524,1758.023809523809523809523810,637.1142857142857142857142857,5903.665952380952380952380952
71178,三级甲等,N90.601,S71.7,86,472.9974418604651162790697674,1308.062790697674418604651163,548.3403488372093023255813953,5267.132441860465116279069767
71179,三级甲等,N90.700,S,10,206.09,1447.308,421.604,2950.127
71180,三级甲等,N90.700,S71.3,313,304.2029392971246006389776358,1752.258690095846645367412141,529.5906389776357827476038339,4480.848881789137380191693291
71181,三级甲等,N90.800,S71.0,44,296.1068181818181818181818182,1222.591136363636363636363636,349.9763636363636363636363636,3443.536590909090909090909091
71182,三级甲等,N90.800,S71.3,57,312.5089473684210526315789474,1542.756315789473684210526316,664.1394736842105263157894737,4293.208070175438596491228070
71183,三级甲等,N90.801,S71.3,22,1393.645,1632.243636363636363636363636,918.9809090909090909090909091,18467.24772727272727272727273
71184,三级甲等,N90.805,S71.3,84,157.0939285714285714285714286,1506.791547619047619047619048,336.3316666666666666666666667,3341.786547619047619047619048
71185,三级甲等,N90.807,S,44,30.15204545454545454545454545,1146.934772727272727272727273,302.0911363636363636363636364,2095.349545454545454545454545
71186,三级甲等,N90.807,S71.0,146,425.5716438356164383561643836,1223.985273972602739726027397,911.0015068493150684931506849,4552.590068493150684931506849
71187,三级甲等,N90.807,S71.3,15,363.9526666666666666666666667,1729.82,1045.893333333333333333333333,4987.12
71188,三级甲等,N90.807,S71.7,10,424.082,1031.35,782.493,4138.163
71189,三级甲等,N90.808,S,13,35.24846153846153846153846154,566.6615384615384615384615385,47.79615384615384615384615385,977.9753846153846153846153846
71190,三级甲等,N90.808,S71.0,209,139.8530143540669856459330144,678.9055023923444976076555024,203.9607177033492822966507177,2000.186172248803827751196172
71191,三级甲等,N90.811,S71.1,24,34.55375,1027.083333333333333333333333,109.4925,2080.862916666666666666666667
71192,三级甲等,N90.811,S71.3,11,56.88545454545454545454545455,25.54545454545454545454545455,71.47454545454545454545454545,990.7690909090909090909090909
71193,三级甲等,N90.902,S,43,90.96767441860465116279069767,1328.147906976744186046511628,375.1755813953488372093023256,2338.254883720930232558139535
71194,三级甲等,N90.902,S71.1,11,275.4336363636363636363636364,3086.835454545454545454545455,776.0281818181818181818181818,5289.038181818181818181818182
71195,三级甲等,N90.902,S71.3,250,330.80884,1648.04384,527.44652,4306.10168
71196,三级甲等,N91.000,S,19,54.82947368421052631578947368,1707.842105263157894736842105,145.6278947368421052631578947,2477.241052631578947368421053
71197,三级甲等,N91.100,S,25,62.8004,2538.8104,297.2204,3702.10
71198,三级甲等,N91.100,S68.1,16,561.208125,918.28125,601.02,3509.0125
71199,三级甲等,N91.100,S68.2,25,869.3832,1848.376,1448.3552,7426.5316
71200,三级甲等,N91.200,S,69,91.81144927536231884057971014,1620.543478260869565217391304,148.5333333333333333333333333,2357.754057971014492753623188
71201,三级甲等,N91.400,S68.1,32,358.9028125,1455.56625,611.45625,3919.3959375
71202,三级甲等,N91.500,S,23,164.8426086956521739130434783,2656.652173913043478260869565,253.2286956521739130434782609,3973.819130434782608695652174
71203,三级甲等,N91.500,S68.1,89,344.2248314606741573033707865,1234.644943820224719101123596,455.8676404494382022471910112,3591.054157303370786516853933
71204,三级甲等,N91.500,S68.2,10,573.335,1623.37,1066.162,6313.792
71205,三级甲等,N91.500,S69.0,24,276.8691666666666666666666667,1664.99125,494.5541666666666666666666667,3575.514583333333333333333333
71206,三级甲等,N92.000,S,22,109.0572727272727272727272727,1464.612727272727272727272727,542.445,2889.071363636363636363636364
71207,三级甲等,N92.000,S69.0,30,228.6736666666666666666666667,1603.78,649.7913333333333333333333333,3870.581666666666666666666667
71208,三级甲等,N92.101,S69.0,13,202.8807692307692307692307692,2912.446153846153846153846154,817.2484615384615384615384615,5860.026153846153846153846154
71209,三级甲等,N92.200,S,86,33.95488372093023255813953488,1233.607441860465116279069767,360.3904651162790697674418605,3294.271279069767441860465116
71210,三级甲等,N92.300,S,10,24.79,2041.409,385.673,2941.91
71211,三级甲等,N92.600,S,56,138.0707142857142857142857143,1829.433928571428571428571429,463.4219642857142857142857143,3485.434821428571428571428571
71212,三级甲等,N92.600,S68.1,20,297.36,1479.9125,475.791,3999.4705
71213,三级甲等,N92.600,S68.2,12,668.865,2533.25,1324.345,7382.308333333333333333333333
71214,三级甲等,N92.600,S69.0,53,179.2898113207547169811320755,1630.645471698113207547169811,553.0232075471698113207547170,3566.241698113207547169811321
71215,三级甲等,N92.601,S,42,28.62190476190476190476190476,1279.666666666666666666666667,674.33,2633.116190476190476190476190
71216,三级甲等,N92.601,S69.0,29,112.0506896551724137931034483,1116.751724137931034482758621,406.9296551724137931034482759,2349.480344827586206896551724
71217,三级甲等,N93.800,S,19,57.38684210526315789473684211,1798.231578947368421052631579,368.41,3246.206315789473684210526316
71218,三级甲等,N93.800,S69.0,98,162.5920408163265306122448980,2641.714285714285714285714286,710.7366326530612244897959184,4927.105612244897959183673469
71219,三级甲等,N93.801,S,338,44.65124260355029585798816568,1491.517426035502958579881657,503.9441715976331360946745562,3663.177869822485207100591716
71220,三级甲等,N93.801,S17.9,12,39.01333333333333333333333333,1033.591666666666666666666667,1060.948333333333333333333333,4022.728333333333333333333333
71221,三级甲等,N93.801,S67.3,21,160.2033333333333333333333333,1462.033333333333333333333333,549.8076190476190476190476190,4528.683809523809523809523810
