,basy_zyzd_jbbm_for_str_9,basy_yydj,HAOCAI-9-only_disease-E,JCJY-9-only_disease-E,YP-9-only_disease-E,ZFY-9-only_disease-E,记录条数-9-only_disease
860,B44.100x0,6,2095.075060240964,7343.763734939759,6423.170240963856,22908.966385542168,83
870,B44.102+J,6,1140.1912881355931,7796.827559322033,9441.28206779661,25896.70179661017,295
875,B44.800x0,6,1533.214705882353,2047.4176470588234,1159.7264705882353,11277.61,34
904,B49.x00x0,5,978.5768181818183,6235.56,4852.736818181817,19337.383181818182,22
905,B49.x00x0,6,2938.2790625000002,14208.577125,14718.539812500001,47003.2555,160
916,B49.x05,5,990.5453571428571,2026.8521428571428,1015.8857142857142,8756.268928571428,28
917,B49.x05,6,1314.1215384615384,1996.158547008547,1265.1413675213676,11263.96923076923,117
924,B49.x09,6,1453.236811594203,1724.2014492753622,1113.1888405797101,10269.62927536232,69
933,B49.x14+J,5,590.5483333333334,3550.0416666666665,6253.695555555556,22031.747222222224,36
934,B49.x14+J,6,1466.414123222749,6479.7028909952605,7876.7076303317535,22494.28,211
948,B59.x00x0,6,7252.818857142857,18457.69685714286,27003.428285714286,77265.23228571429,35
953,B67.000,6,12709.691363636364,8452.182727272726,8867.415,45704.08545454546,22
958,B67.500x0,6,15838.612142857144,8280.000714285714,11647.720357142856,53914.92660714286,56
1009,C02.900,6,8376.0425,6757.569464285714,4020.8424999999997,35899.71214285715,56
1014,C03.100,6,16696.891612903226,7257.347096774194,3503.2525806451613,55298.84483870967,31
1022,C04.900,6,12226.311739130435,7167.087826086956,4504.109565217392,47275.71304347826,23
1028,C06.000,6,12024.121891891893,7178.452972972973,3528.806756756757,48552.8081081081,37
1042,C07.x00,6,3711.705277777778,5490.452777777778,2901.414166666667,21614.611944444445,36
1075,C11.900,6,1580.0011764705885,6882.969075630252,3632.175042016807,16095.510336134454,119
1088,C13.900,6,2271.073448275862,6922.432068965517,4021.0579310344824,21250.608965517244,29
1104,C15.100,5,9846.5625,6026.662499999999,5265.745357142857,32352.21857142857,28
1105,C15.100,6,11070.097413793104,7420.788275862068,5244.846379310346,33213.28655172414,58
1109,C15.100x0,5,8634.046545454545,6018.437272727272,4137.692363636364,27417.197454545458,55
