,basy_yydj,basy_ssjczbm1_for_str_3,HAOCAI-only_operation-3-E,JCJY-only_operation-3-E,YP-only_operation-3-E,ZFY-only_operation-3-E,记录条数-only_operation-3
364,4,71.,368.81859504132234,1191.0730578512396,652.8006611570247,6844.033471074381,121
366,4,73.,229.16766578249337,826.8680636604774,431.3407161803714,4005.8746153846155,377
367,4,74.,801.1683407572383,1058.518240534521,1169.1032962138086,8340.537293986637,898
368,4,75.,212.48517412935323,859.1857213930348,508.7550497512438,3878.7916169154228,402
370,4,77.,1453.8153846153848,3738.476730769231,2548.0938461538462,16113.568653846152,52
371,4,78.,1007.3415161839863,1283.1484667802386,859.7676320272572,6532.129982964225,587
372,4,79.,4304.604577735125,2996.8841170825335,2483.7110268714014,17189.999568138195,1042
373,4,80.,3543.90730964467,2381.808730964467,1756.935888324873,14212.620558375635,197
374,4,81.,5903.424285714285,3488.137826530612,1989.711918367347,20157.56142857143,980
375,4,82.,454.1310204081633,1004.2851020408164,659.9742857142858,4012.3067346938774,98
376,4,83.,581.6737017994859,1637.4066580976862,1115.491670951157,8162.884010282776,389
377,4,84.,2961.473243243243,3493.0816216216217,3446.3810810810814,19550.715135135135,37
378,4,85.,1247.220474934037,2204.5683905013193,773.8818997361477,12212.223984168864,379
379,4,86.,1103.9116608269096,1502.7842676944638,1071.6556692361596,9756.499011913103,1427
380,4,87.,91.5982554517134,1447.3239875389409,797.7809034267913,3511.593302180685,321
381,4,88.,1346.1943722115998,2777.65395793499,1766.6135882727854,9352.11840025494,1569
382,4,89.,306.51888888888885,2450.4219365079366,1657.3212063492062,6168.9004920634925,630
384,4,92.,1548.1811574074075,8068.45,10056.404259259258,38021.81875,216
385,4,93.,265.6936654697786,2401.456508078995,2007.1110771992817,8477.834189108318,3342
386,4,94.,290.6468292682927,2083.6121951219516,2486.622195121951,16330.848048780488,41
387,4,95.,24.474545454545456,1466.0454545454545,331.9759090909091,2949.907272727273,22
388,4,96.,1678.320885558583,7514.1008174386925,8364.047329700274,29508.534359673024,734
389,4,97.,169.9965681818182,1132.7692045454546,746.5796818181818,3739.3538409090906,440
390,4,98.,60.64713438735178,1255.6399999999999,526.8878853754941,3017.7270355731225,506
391,4,99.,177.35849228611502,1885.7955427769987,2096.911409537167,6785.747535764376,7130
392,5,,79.86978289565538,1603.0357606584842,871.3912343406909,3838.6934064629954,157574
393,5,00.,16235.314153498872,3561.2827313769753,2590.2907449209933,30910.33776523702,443
394,5,01.,10553.905221932115,9512.833342036552,9172.418250652741,49687.5087467363,766
395,5,02.,17818.694150943396,7077.9886792452835,6815.0860377358495,50006.08396226416,53
