,max_depth,num_leaves,learning_rate,MODEL_VAL_RMSE,MODEL_TRAIN_RMSE,MODEL_TRAIN_MAX,MODEL_VAL_MOE,MODEL_VAL_STD,MODEL_VAL_MAX,MODEL_TRAIN_MOE,MODEL_TRAIN_STD
80,9,64,0.1,1985.6658542090127,1967.184541541243,61.10273855837837,0.9930307554247672,1.1276930286977296,175.51565132134465,0.9938163074210582,0.8680859745527539
81,9,64,0.1,1986.3760527185975,1966.5706511944895,474.5891973915157,0.9936285421816252,0.981212835729974,191.175683930108,0.9926766071137036,1.2357082683992338
82,9,64,0.2,1985.1401945338118,1952.368167306019,135.8737826113295,0.9984965261829393,0.6861284114844104,176.50371778984595,0.997642146222034,0.6623805472588394
83,9,64,0.2,1985.31075825217,1953.884380718946,99.5855684495514,0.9978537960336324,1.4381334000026813,188.28377894840372,0.9980048426531379,0.6834641084372559
84,9,64,0.4,1992.0994039284737,1938.8941063163231,7207.721280942869,1.00568043026043,2.4168414440690675,1011.0369910020619,1.0047701061870364,3.767737192318804
85,9,64,0.4,1992.443748680022,1938.8163717512791,4584.636249315007,1.0060382409450759,5.020914173519599,4988.464312726173,1.0013450775999302,2.9389195606001612
86,9,64,0.8,2011.1593581086104,1925.836418243533,3266.9461680627883,0.990053374115417,16.83080843204131,714.1907533183036,1.0032889011786055,3.9765592018666904
87,9,64,0.8,2010.2593432636997,1925.52999389021,4499.89123901201,1.0156628370900576,5.355863827841617,3381.905838015238,1.0066429745575705,8.99364920218386
88,9,128,0.1,1984.5426827764957,1954.8961778437317,74.03615557745017,0.9959604733092859,0.6813031471309424,170.34256348835257,0.9950878958591634,0.6534896314882882
89,9,128,0.1,1985.4124875523707,1955.4188118395184,56.54382137876964,0.9963091010064801,0.6834502268521779,176.20290249480064,0.9952605183134667,0.6514689032263444
90,9,128,0.2,1985.8758395133398,1941.5817214579567,97.43920766453832,0.9999075422636101,0.7105934751849655,170.48851078085028,0.9978896460319902,0.6815613072348654
91,9,128,0.2,1985.491640645983,1941.9429326417182,4522.864992445347,1.0017619680305931,2.678927177997424,2446.12158396932,0.9994991490329935,2.67189375801049
92,9,128,0.4,1995.5542675920592,1924.8900186839571,314.6367085189226,1.0006941832878706,2.87945836186655,177.28035046961836,1.0000617067462683,1.1090729335775324
93,9,128,0.4,1995.141291060391,1926.6840972942787,262.73869712079505,1.001161285358837,2.972116078953205,177.99681939817566,1.0007574282893859,0.8054403251746045
94,9,128,0.8,2018.4434474677034,1912.8061860974542,1786.016122609942,0.5957972906973582,412.58272837339024,3821.6977996557966,0.9984391114660376,6.191562429972732
95,9,128,0.8,2018.4438649359477,1912.163804185119,1515.2799948813442,1.0200604250798333,5.30338977107948,3462.7802777937964,1.0080611941953719,2.0968547190975606
96,9,256,0.1,1984.547181937103,1945.9505917852332,53.528446433622285,0.9957741260766143,0.7995785259039977,182.6468835028178,0.9947556021930641,0.6486390817691035
97,9,256,0.1,1984.32330741976,1946.8506874590087,542.0918416698494,0.9962203225966801,0.6774231417473033,178.66077422793117,0.9947808721326281,0.7176594194285093
98,9,256,0.2,1986.5637223705314,1934.7136392820237,568.8796732666469,0.9990918958947835,0.7087038317243005,181.83779539276082,0.9971537589688318,0.7359826976167242
99,9,256,0.2,1986.1248948895438,1934.7783853110545,233.8722373387222,1.0079798164332445,2.187651547390324,334.3642143202044,1.0026350444659358,2.630582531759055
100,9,256,0.4,1997.7067733378678,1918.6777382638202,525.2686293228212,1.0006841729902718,3.17669893341894,186.64078650688018,0.9994739789477092,1.4111593473161008
101,9,256,0.4,1997.3544902942826,1919.6883324383507,354.4008935442923,1.003375080953816,2.53650393592951,823.2780889934053,0.9963500601677657,3.0496616595707455
102,9,256,0.8,2020.9870467738697,1905.5976335461974,16689.67946902205,0.9799205462291684,28.832629009210958,7776.66849858502,1.010212165888633,11.138310621238213
103,9,256,0.8,2017.6913688814402,1905.80535524043,18926.775258698344,1.0247773806546407,13.757697848991754,13665.951476727592,1.0393395222539077,20.24153765497236
104,10,32,0.1,1990.488188541689,1978.1007879455033,81.20571563080507,0.996112418661226,0.6889828600945754,177.28702361866002,0.996205567028805,0.6762791640209079
