,basy_caption,OE
1611,都江堰市聚源镇中心卫生院,0.09658711738253958
1612,都江堰市青城山镇中心卫生院,0.47137507490671005
1613,都江堰市骨伤专科医院,1.4269647441961657
1614,都江堰爱尔眼科医院,1.3526935525490698
1615,都江堰首嘉医院,0.4281599177603687
1616,都江堰鹏程疼痛医院,3.1092413918344417
1617,酒城全科中医医院,0.19175084832097056
1618,金堂县中医医院,0.5814799489045482
1619,金堂县中西医结合医院（金堂县土桥中心卫生院、金堂县土桥镇公共卫生所）,0.296178095458691
1620,金堂县妇幼保健院（金堂县妇女儿童医院）,0.8823303107931657
1621,金堂县福兴镇中心卫生院（金堂县福兴镇公共卫生所）,0.1886491638894891
1622,金堂县第一人民医院,0.8134283716231633
1623,金堂县第三人民医院,0.744443049835502
1624,金堂县第二人民医院,0.8292401368769827
1625,金堂县赵家镇卫生院(金堂县赵家镇公共卫生所）,0.5686724747841494
1626,金堂县赵镇社区卫生服务中心（金堂县赵镇街道公共卫生所）,0.22813992976370018
1627,金堂县转龙镇中心卫生院,0.23022207281365015
1628,金堂县骨伤科医院（金堂县淮口社区卫生服务中心、金堂县淮口街道公共卫生所）,0.5686790800668456
1629,金堂家兴结石病医院,0.43071321064082646
1630,金堂晟康精神病医院,0.12826512713678545
1631,金堂正康老年病医院,0.1475970393055932
1632,金堂瑞辰仁爱医院,0.4027806850538877
1633,金堂纺织妇产医院,0.253516987316097
1634,金堂黄氏中西医骨科医院,0.9422468829357269
1635,金川县中藏医院,0.1783040779728055
1636,金川县人民医院,0.5759165407348692
1637,金阳华大医院,0.34857334346293606
1638,金阳华大医院对坪分院,0.187913022555902
1639,金阳县人民医院,0.7578991175348966
1640,长宁县中医医院,0.6855331137617607
1641,长宁县人民医院,0.7078725895886
1642,长宁县双河镇中心卫生院,0.40048762322283665
1643,长宁县妇幼保健计划生育服务中心（长宁县妇幼保健院）,0.29687082621679556
1644,长宁县花滩镇中心卫生院,1.0944816673764317
1645,长宁县长宁镇中心卫生院,0.4208869712379965
1646,长宁舒之康妇产医院,0.2901860996211576
1647,阆中元华祥医院,0.31517598321938284
1648,阆中博杨中医医院,4.243734229089353
1649,阆中名城医院,0.8901919877136334
1650,阆中市中医医院,0.6691027295472051
1651,阆中市二龙镇中心卫生院,0.3747695216329091
1652,阆中市人民医院,0.8283997189981255
1653,阆中市千佛镇中心卫生院,0.3049690857421825
1654,阆中市妇幼保健计划生育服务中心,0.270868722509838
1655,阆中市柏垭镇中心卫生院,0.12263675327383339
1656,阆中市河溪街道中心卫生院（阆中市第四人民医院）,0.28084702393583016
1657,阆中市第二人民医院,0.6382947008758989
1658,阆中市精神卫生中心,0.2238349266962393
1659,阆中慈念医院,0.6890016919126547
1660,阆中明康医院,1.4917988261321855
1661,阆中益民医院,0.7149314262623107
1662,阆中眼耳鼻喉专科医院,0.8873896405609214
1663,阿坝兴富医院,0.6808269357780796
1664,阿坝县人民医院,0.4217264503520371
1665,阿坝县藏医院,0.21376119948722083
1666,阿坝州林业中心医院,0.29149339782399125
1667,阿坝藏族羌族自治州人民医院,0.6831762025150092
1668,隆昌市中医医院,0.2754083622924075
1669,隆昌市人民医院,0.7712116602308323
1670,隆昌市妇幼保健院,0.2532947826125744
1671,隆昌通康医院,0.898059699939334
1672,雅安仁康医院（雅安结石病医院）,0.9071567433478148
1673,雅安博爱医院,0.2671816884374434
1674,雅安唐氏肛肠专科医院,0.25431271574159303
1675,雅安市中医医院(雅安市中医医院互联网医院）,0.9041417286814695
1676,雅安市人民医院（雅安市人民医院互联网医院）,1.12409138594933
1677,雅安市名山区中医医院,0.7096647806796553
1678,雅安市名山区人民医院,0.6680158474860418
1679,雅安市名山区妇幼保健计划生育服务中心,0.2349181034564528
1680,雅安市第四人民医院（雅安市精神病医院、雅安市精神卫生中心）,0.2880271051548792
1681,雅安市雨城区人民医院.雅安市第二人民医院,0.9660819665051089
1682,雅安市雨城区草坝镇中心卫生院,0.385602869543848
1683,雅安德仁医院,0.2079872602360832
1684,雅安恒博医院,0.656213418736273
1685,雅安民康医院,0.2910870890953091
1686,雅安河北医院,0.37415976006984214
1687,雅安职业技术学院附属医院,0.3570593192585973
1688,雅安雨城容大医院,0.4846391097456831
1689,雅江县人民医院,1.3220036761301532
1690,雷波县人民医院,0.4358841450935355
1691,雷波百信医院,0.7973486161765541
1692,雷波祥和医院,0.8910430628629223
1693,青川县中医医院,0.4898687133538513
1694,青川县人民医院,0.43454860758593594
1695,青川县妇幼保健院,0.41052065802841275
1696,青川县第一人民医院,0.6298508782305857
1697,青白江日鑫老年病医院,0.2347713876272661
1698,青神县中医医院,0.4373356632246304
1699,青神县人民医院,0.6408637167056545
1700,青神康达骨科医院,0.44176661011008
1701,马边创骨医院,0.7034644398233388
1702,马边彝族自治县人民医院,0.5676601720255721
1703,马边彝族自治县妇幼保健计划生育服务中心,0.33128437522579257
1704,高县中医医院,0.5990263520073242
1705,高县人民医院,0.08866558999503482
1706,高县妇幼保健院,0.21163772731548483
1707,高县文江镇中心卫生院（高县第二人民医院）,0.4243990143190692
1708,高县来复镇中心卫生院,0.458543536371984
1709,高县沙河镇中心卫生院,0.3917329623782186
1710,高县罗场镇中心卫生院,0.43309442099335
1711,高坪太禾医院,0.5778009300619269
1712,黑水县中藏医院,0.24900171187269468
1713,黑水县人民医院,0.2119770248840969
1714,龙马潭区胡市中心卫生院(泸州市龙马潭区第三人民医院）,0.3726272358712576
1715,龙马潭区金龙镇卫生院,0.5783999705035336
1716,龙马潭区鱼塘街道社区卫生服务中心,0.46392103011100516
