,basy_zyzd_jbbm_3,basy_ssjczbm1_3,count,耗材费
44151,1341,60,4,1476.98
44152,1341,67,1,1043.71
44153,1341,68,1,7403.62
44154,1341,70,3,1388.8100000000002
44155,1341,74,2,620.515
44156,1341,77,4,2676.045
44157,1341,78,31,1580.4506451612904
44158,1341,79,49,3558.05
44159,1341,80,7,14375.96142857143
44160,1341,81,5,10640.43
44161,1341,82,19,1277.0631578947368
44162,1341,83,22,1516.434090909091
44163,1341,84,8,2135.95625
44164,1341,85,3,895.2600000000001
44165,1341,86,181,4071.8832044198894
44166,1341,88,11,4142.634545454545
44167,1341,89,3,1572.0666666666666
44168,1341,90,1,1049.68
44169,1341,93,10,711.274
44170,1341,96,9,2146.0555555555557
44171,1341,97,4,902.5675000000001
44172,1341,99,15,1040.528
44173,1341,100,125,577.06544
44174,1342,0,3,22877.49
44175,1342,4,6,1293.6016666666667
44176,1342,13,1,2930.04
44177,1342,17,3,772.8233333333333
44178,1342,27,3,348.69666666666666
44179,1342,31,1,238.55
44180,1342,33,3,4432.196666666667
44181,1342,35,2,22156.975
44182,1342,37,13,19172.60153846154
44183,1342,38,36,4211.795
44184,1342,39,205,9543.735756097562
44185,1342,42,1,264.8
44186,1342,54,14,1177.0342857142857
44187,1342,55,12,1516.1516666666666
44188,1342,56,1,5969.18
44189,1342,57,5,590.164
44190,1342,58,1,577.1700000000001
44191,1342,59,8,1463.1575
44192,1342,65,1,496.03
44193,1342,66,2,1745.685
44194,1342,67,1,714.53
44195,1342,68,32,808.7346875
44196,1342,69,7,789.4399999999999
44197,1342,70,1,432.0
44198,1342,74,1,443.0
44199,1342,76,1,7960.1
44200,1342,77,6,1697.1616666666669
44201,1342,78,30,3721.894333333333
44202,1342,79,48,10932.997708333334
44203,1342,80,1,13609.14
44204,1342,81,38,12845.160526315789
44205,1342,82,5,922.7400000000001
44206,1342,83,14,7120.102857142857
44207,1342,84,27,2451.798888888889
44208,1342,86,101,3197.307821782178
44209,1342,88,4,4232.885
44210,1342,89,1,1128.95
44211,1342,93,22,596.8072727272728
44212,1342,96,9,2005.218888888889
44213,1342,97,308,538.4346428571429
44214,1342,98,6,616.0833333333334
44215,1342,99,8,4562.38125
44216,1342,100,63,677.7844444444444
44217,1343,0,69,39299.28550724638
44218,1343,3,4,2471.6875
44219,1343,4,3,1961.0866666666668
44220,1343,17,7,852.3885714285715
44221,1343,33,3,501.31
44222,1343,34,1,955.25
44223,1343,38,4,994.5799999999999
44224,1343,39,2,41930.86
44225,1343,41,2,709.7
44226,1343,54,24,1089.4683333333332
44227,1343,55,6,1808.045
44228,1343,56,1,1390.45
44229,1343,57,6,568.9766666666667
44230,1343,58,1,715.43
44231,1343,59,8,1439.43625
44232,1343,68,23,580.6130434782609
44233,1343,69,6,455.86833333333334
44234,1343,70,1,828.0799999999999
44235,1343,71,1,740.78
44236,1343,76,1,364.26
44237,1343,77,5,6486.29
44238,1343,78,93,2174.1134408602147
44239,1343,79,28,7404.881428571428
44240,1343,80,12,4922.525833333333
44241,1343,81,26,15408.608076923078
44242,1343,83,3,3122.0333333333333
44243,1343,84,3,9387.216666666667
44244,1343,85,1,2782.37
44245,1343,86,14,10712.16
44246,1343,88,1,1114.97
44247,1343,93,26,888.0957692307693
44248,1343,96,18,1144.7416666666666
44249,1343,97,335,536.0894626865671
44250,1343,98,5,485.48999999999995
44251,1343,99,9,413.7688888888889
44252,1343,100,62,817.9606451612904
44253,1344,0,82,37545.07585365854
44254,1344,1,4,23155.362499999996
44255,1344,2,8,9093.36375
44256,1344,3,4,4705.12
44257,1344,4,6,1716.551666666667
44258,1344,6,1,1111.05
44259,1344,10,2,1318.77
44260,1344,11,1,5019.41
44261,1344,12,3,1719.926666666667
44262,1344,13,39,1972.454358974359
44263,1344,14,29,4333.403448275862
44264,1344,17,10,406.293
44265,1344,18,2,260.65
44266,1344,19,1,1430.0
44267,1344,20,1,1227.74
44268,1344,21,9,2152.817777777778
44269,1344,27,3,1115.4066666666668
44270,1344,28,4,661.67
44271,1344,29,1,694.64
44272,1344,31,3,1490.0600000000002
44273,1344,34,11,1911.6481818181817
44274,1344,37,1,1173.54
44275,1344,38,8,3448.2962500000003
44276,1344,39,13,4253.527692307693
44277,1344,43,1,462.5
44278,1344,44,1,1993.81
44279,1344,45,8,9752.544999999998
44280,1344,46,2,1542.37
44281,1344,48,2,879.53
44282,1344,49,8,401.3375
44283,1344,50,1,78153.55
44284,1344,51,3,3764.6133333333332
44285,1344,54,27,1810.658888888889
44286,1344,57,13,726.5930769230769
44287,1344,61,1,485.7
44288,1344,67,1,244.89
44289,1344,68,1,645.01
44290,1344,70,1,311.08
44291,1344,71,1,3033.71
44292,1344,74,1,221.0
44293,1344,76,13,4808.8538461538465
44294,1344,77,7,4578.438571428572
44295,1344,78,113,2740.356991150443
44296,1344,79,79,4826.216708860759
44297,1344,80,20,4787.814
44298,1344,81,17,19059.418235294117
44299,1344,82,21,1265.0314285714285
44300,1344,83,40,4061.0184999999997
44301,1344,84,20,2180.4469999999997
44302,1344,85,36,1748.6402777777778
44303,1344,86,193,2975.7507772020726
44304,1344,87,2,279.265
44305,1344,88,2,1334.55
44306,1344,93,15,857.5226666666666
44307,1344,96,7,11773.737142857144
44308,1344,97,7,975.1671428571428
44309,1344,99,6,594.01
44310,1344,100,112,1254.3891071428573
44311,1345,0,4,35156.31
44312,1345,1,1,4953.88
44313,1345,2,4,5018.34
44314,1345,3,4,7533.6525
44315,1345,4,2,1826.23
44316,1345,11,3,661.9
44317,1345,13,35,1864.142285714286
44318,1345,14,26,3639.311538461538
44319,1345,16,2,626.615
44320,1345,17,3,741.66
44321,1345,21,9,3422.0222222222224
44322,1345,23,1,345.12
44323,1345,31,1,352.15
44324,1345,34,1,1177.57
44325,1345,35,3,34013.49333333333
44326,1345,37,14,15628.482142857143
44327,1345,38,46,5547.875434782609
44328,1345,39,205,9893.02419512195
44329,1345,41,5,9473.117999999999
44330,1345,43,1,424.29
44331,1345,46,1,1318.96
44332,1345,50,1,1210.8
44333,1345,51,2,3508.48
44334,1345,54,13,4088.486923076923
44335,1345,55,4,1542.075
44336,1345,77,5,8012.666
44337,1345,78,40,3104.78825
44338,1345,79,45,8179.480444444444
44339,1345,80,1,16299.34
44340,1345,81,69,10643.808260869566
44341,1345,82,5,2677.0559999999996
44342,1345,83,25,9611.9144
44343,1345,84,11,5989.545454545455
44344,1345,85,20,2731.9075000000003
44345,1345,86,118,3227.2300847457627
44346,1345,88,8,3991.9737499999997
44347,1345,89,1,503.21
44348,1345,93,19,2800.987894736842
44349,1345,96,22,2324.6686363636363
44350,1345,97,8,1186.1675
44351,1345,99,8,821.315
44352,1345,100,78,1196.4274358974358
44353,1346,3,1,272.15
44354,1346,4,5,8267.686
44355,1346,11,3,560.6666666666666
44356,1346,17,1,218.33
44357,1346,31,1,1124.89
44358,1346,38,5,3062.006
44359,1346,39,9,8765.404444444444
44360,1346,41,5,5957.028
44361,1346,44,1,486.58
44362,1346,45,2,351.16999999999996
44363,1346,50,1,1825.78
44364,1346,51,2,5840.93
44365,1346,54,14,1032.9142857142858
44366,1346,55,12,1314.7450000000001
44367,1346,56,3,45342.736666666664
44368,1346,57,3,251.88333333333333
44369,1346,58,1,1823.25
44370,1346,59,7,1779.8814285714286
44371,1346,64,1,126923.88
44372,1346,66,1,2382.66
44373,1346,67,2,256.49
44374,1346,68,36,796.8777777777777
44375,1346,69,4,290.9975
44376,1346,70,5,643.882
44377,1346,77,10,3535.1400000000003
44378,1346,78,46,3477.3184782608696
44379,1346,79,119,5045.820252100841
44380,1346,80,2,7056.425
44381,1346,81,12,14526.000833333334
44382,1346,82,32,3085.971875
44383,1346,83,5,7385.4839999999995
44384,1346,84,11,1950.2781818181816
44385,1346,86,25,3386.4864000000002
44386,1346,88,1,2889.78
44387,1346,89,3,422.2033333333334
44388,1346,93,3,384.6933333333333
44389,1346,96,1,764.04
44390,1346,97,276,501.94818840579717
44391,1346,98,2,1290.24
44392,1346,99,3,224.57666666666668
44393,1346,100,42,579.750238095238
44394,1347,0,99,31954.024646464644
44395,1347,1,2,1442.5500000000002
44396,1347,2,2,82554.815
44397,1347,3,6,2188.601666666667
44398,1347,4,2,5964.254999999999
44399,1347,6,2,2345.705
44400,1347,17,16,1048.1912499999999
44401,1347,21,2,791.0250000000001
44402,1347,27,3,494.03999999999996
44403,1347,28,14,783.4778571428571
44404,1347,29,1,242.25
44405,1347,33,2,636.9000000000001
44406,1347,34,16,2163.34625
44407,1347,37,7,2097.44
44408,1347,38,11,3029.3863636363635
44409,1347,39,14,7845.4007142857145
44410,1347,41,2,1606.23
44411,1347,44,6,5463.348333333334
44412,1347,45,4,483.0325
44413,1347,46,1,8129.09
44414,1347,48,4,535.76
44415,1347,49,6,560.33
44416,1347,51,3,6913.083333333333
44417,1347,53,1,441.58
44418,1347,54,19,2075.5315789473684
44419,1347,55,1,17863.33
44420,1347,57,9,1145.4855555555555
44421,1347,60,4,1863.0825
44422,1347,61,1,277.36
44423,1347,64,5,660.512
44424,1347,65,1,3221.9
44425,1347,67,2,564.635
44426,1347,68,21,660.37
44427,1347,69,2,488.44999999999993
44428,1347,74,1,751.37
44429,1347,76,7,1216.054285714286
44430,1347,77,16,6451.911875
44431,1347,78,146,2369.974109589041
44432,1347,79,128,7018.080546875
44433,1347,80,23,3366.3295652173915
44434,1347,81,91,13564.545384615383
44435,1347,82,20,2975.4845
44436,1347,83,55,3036.3787272727272
44437,1347,84,20,2784.968
44438,1347,85,2,890.5849999999999
44439,1347,86,328,3950.3261585365854
44440,1347,87,3,222.34666666666666
44441,1347,88,789,1073.175031685678
44442,1347,89,1,258.26
44443,1347,93,24,797.8795833333334
44444,1347,96,12,1911.1800000000003
44445,1347,99,14,558.9721428571429
44446,1347,100,123,594.219674796748
44447,1348,0,2,11886.539999999999
44448,1348,1,1,778.5
44449,1348,2,3,5001.553333333333
44450,1348,3,1,1697.9800000000002
44451,1348,4,1,1484.39
44452,1348,8,1,434.88
44453,1348,11,1,217.52
44454,1348,12,6,2010.4533333333336
44455,1348,13,32,1779.3940625
44456,1348,14,17,4638.804705882352
44457,1348,16,4,764.3275
44458,1348,17,1,272.89
44459,1348,20,1,1106.89
44460,1348,21,12,2923.8566666666666
44461,1348,26,1,1414.04
44462,1348,33,2,364.66999999999996
44463,1348,34,1,285.7
44464,1348,35,3,30381.5
44465,1348,37,18,20642.460555555557
44466,1348,38,46,3468.4226086956523
44467,1348,39,232,9955.809051724138
44468,1348,43,1,209.17
44469,1348,44,3,570.88
44470,1348,45,4,947.0675
44471,1348,51,1,1716.65
44472,1348,53,1,571.5
44473,1348,54,15,1685.2673333333335
44474,1348,57,2,716.3249999999999
44475,1348,60,5,660.338
44476,1348,68,1,583.35
44477,1348,77,1,674.32
44478,1348,78,1,1011.67
44479,1348,85,28,2326.9557142857143
44480,1348,86,4,1646.7675000000002
44481,1348,87,10,226.252
44482,1348,88,1109,1020.6587285843102
44483,1348,93,3,5733.483333333334
44484,1348,96,2,1010.22
44485,1348,97,8,2944.93
44486,1348,99,10,5311.034
44487,1348,100,39,1748.1092307692306
44488,1349,1,2,1814.4950000000001
44489,1349,2,1,3238.51
44490,1349,3,7,2688.2657142857142
44491,1349,4,2,2586.6099999999997
44492,1349,6,4,682.3325000000001
44493,1349,11,2,449.67
44494,1349,17,4,303.6875
44495,1349,18,1,465.47
44496,1349,21,2,5780.625
44497,1349,27,2,1250.42
44498,1349,28,19,651.2278947368421
44499,1349,29,4,276.5525
44500,1349,31,1,563.03
44501,1349,32,1,3583.72
44502,1349,33,9,3287.5355555555557
44503,1349,34,10,1669.8469999999998
44504,1349,38,17,1061.73
44505,1349,39,17,11650.583529411764
44506,1349,40,3,762.93
44507,1349,41,20,584.7805000000001
44508,1349,42,2,237.96
44509,1349,43,1,428.39
44510,1349,44,20,559.5305
44511,1349,45,36,860.2163888888889
44512,1349,46,2,1842.265
44513,1349,48,1,433.3
44514,1349,49,5,426.04400000000004
44515,1349,50,1,2810.54
44516,1349,54,41,1448.780243902439
44517,1349,55,15,1407.3393333333333
44518,1349,56,2,1162.165
44519,1349,57,16,340.940625
44520,1349,59,6,3630.8199999999997
44521,1349,60,4,1471.1999999999998
44522,1349,64,4,745.0775
44523,1349,68,33,845.4975757575758
44524,1349,69,6,830.4933333333333
44525,1349,70,8,549.4137499999999
44526,1349,71,1,373.86
44527,1349,76,1,474.61
44528,1349,77,4,2446.9849999999997
44529,1349,78,30,2017.955333333333
44530,1349,79,2,16309.265
44531,1349,80,6,7277.518333333333
44532,1349,81,10,5674.666
44533,1349,82,5,968.1879999999999
44534,1349,83,26,2336.6246153846155
44535,1349,84,4,2215.7325
44536,1349,85,5,1384.966
44537,1349,86,191,3431.6423036649217
44538,1349,87,2,524.45
44539,1349,88,4,668.0625
44540,1349,89,1,823.16
44541,1349,90,3,283.05333333333334
44542,1349,93,18,709.0105555555556
44543,1349,96,7,8543.705714285714
44544,1349,97,336,529.5271130952382
44545,1349,98,3,414.6333333333334
44546,1349,99,21,662.4557142857143
44547,1349,100,239,396.2476569037657
44548,1350,0,93,40309.03075268817
44549,1350,3,6,7951.065
44550,1350,4,3,24834.686666666672
44551,1350,6,1,552.65
44552,1350,10,1,285.55
44553,1350,17,8,697.2874999999999
44554,1350,21,1,1517.84
44555,1350,29,7,283.3257142857143
44556,1350,31,5,208.382
44557,1350,33,12,574.4
44558,1350,34,1,3027.84
44559,1350,35,3,20078.66
44560,1350,36,3,7893.650000000001
44561,1350,37,8,10209.24625
44562,1350,38,41,5614.533902439024
44563,1350,39,180,9675.411444444444
44564,1350,40,3,466.77333333333337
44565,1350,41,41,383.1046341463415
44566,1350,42,2,300.0
44567,1350,43,1,223.6
44568,1350,44,52,303.0019230769231
44569,1350,45,55,494.7409090909091
44570,1350,48,2,382.5
44571,1350,50,2,938.865
44572,1350,54,6,623.6999999999999
44573,1350,57,32,344.010625
44574,1350,59,2,2868.3
44575,1350,68,3,924.0666666666666
44576,1350,71,1,758.0
44577,1350,76,8,7363.3525
44578,1350,77,10,9773.032000000001
44579,1350,78,103,2307.1725242718444
44580,1350,79,75,3947.198933333333
44581,1350,80,18,8715.951111111111
44582,1350,81,29,11251.633448275861
44583,1350,82,15,1606.8673333333331
44584,1350,83,11,2008.9827272727273
44585,1350,84,10,5483.361
44586,1350,85,1,403.53
44587,1350,86,22,2373.4281818181817
44588,1350,87,3,208.21
44589,1350,88,295,1114.2214237288135
44590,1350,89,1,950.0
44591,1350,90,2,296.88
44592,1350,92,1,2807.6
44593,1350,93,5,316.156
44594,1350,96,2,320.345
44595,1350,97,5,899.8280000000001
44596,1350,98,1,230.85
44597,1350,99,19,635.6431578947369
44598,1350,100,308,807.1379220779221
44599,1351,0,2,19660.309999999998
44600,1351,1,1,565.98
44601,1351,2,4,3501.9575
44602,1351,3,2,446.0
44603,1351,4,2,14366.619999999999
44604,1351,12,3,385.3633333333333
44605,1351,13,38,2295.951315789474
44606,1351,14,23,3798.0239130434784
44607,1351,16,3,486.28666666666663
44608,1351,17,3,420.31666666666666
44609,1351,20,1,1090.65
44610,1351,21,1,569.2
44611,1351,29,1,209.69
44612,1351,33,12,916.2908333333334
44613,1351,34,1,1707.66
44614,1351,36,1,10601.64
44615,1351,37,3,3270.7666666666664
44616,1351,38,4,613.0250000000001
44617,1351,39,3,14933.783333333335
44618,1351,41,2,298.205
44619,1351,43,1,925.34
44620,1351,44,2,340.91499999999996
44621,1351,45,2,595.75
44622,1351,48,2,947.3
44623,1351,51,4,1907.9199999999998
44624,1351,54,22,1784.3831818181818
44625,1351,55,5,1444.898
44626,1351,56,1,2874.67
44627,1351,57,8,420.02250000000004
44628,1351,58,1,483.18
44629,1351,59,7,1781.8071428571427
44630,1351,65,3,1894.7699999999998
44631,1351,67,2,426.015
44632,1351,68,40,1045.6195
44633,1351,69,4,845.02
44634,1351,70,2,435.92999999999995
44635,1351,76,1,993.55
44636,1351,77,4,6311.052500000001
44637,1351,78,40,2505.628
44638,1351,79,92,6443.511304347827
44639,1351,80,3,8738.62
44640,1351,81,45,14106.400444444445
44641,1351,82,12,1352.0741666666665
44642,1351,83,11,3670.521818181818
44643,1351,84,1,270.11
44644,1351,85,39,3074.441794871795
44645,1351,86,7,1246.5442857142857
44646,1351,88,477,1110.6747379454926
44647,1351,89,2,288.63
44648,1351,90,1,556.5500000000001
44649,1351,93,25,488.5332
44650,1351,96,7,2283.8414285714284
44651,1351,97,325,479.39919999999995
44652,1351,98,4,449.1875
44653,1351,99,2,305.02
44654,1351,100,59,513.5149152542373
44655,1352,0,62,36528.783709677424
44656,1352,2,2,1913.87
44657,1352,3,1,12616.17
44658,1352,4,3,3141.7333333333336
44659,1352,11,2,428.065
44660,1352,17,14,376.81
44661,1352,33,5,832.708
44662,1352,34,2,2982.2750000000005
44663,1352,37,1,885.9399999999999
44664,1352,38,4,12094.974999999999
44665,1352,39,7,2088.9085714285716
44666,1352,41,1,2333.72
44667,1352,55,6,1962.8266666666668
44668,1352,57,2,6721.825
44669,1352,58,1,858.2
44670,1352,60,3,727.5133333333333
44671,1352,76,3,662.2733333333332
44672,1352,77,5,7391.490000000001
44673,1352,78,72,3104.1705555555554
44674,1352,79,58,8686.453965517241
44675,1352,80,22,10121.763636363636
44676,1352,81,56,16272.280892857143
44677,1352,82,1,658.43
44678,1352,83,5,7098.390000000001
44679,1352,84,4,3569.7825000000003
44680,1352,85,1,697.47
44681,1352,86,31,2056.438064516129
44682,1352,88,1,3792.1
44683,1352,89,1,290.0
44684,1352,93,7,3265.7214285714285
44685,1352,97,3,964.5033333333334
44686,1352,98,3,474.93
44687,1352,99,5,10993.544000000002
44688,1352,100,57,616.6935087719298
44689,1353,1,1,852.13
44690,1353,2,2,1097.255
44691,1353,3,1,2737.9
44692,1353,4,2,315.89
44693,1353,11,1,209.21
44694,1353,12,5,1431.294
44695,1353,13,27,2348.386296296296
44696,1353,14,33,2979.6139393939397
44697,1353,16,2,932.915
44698,1353,17,2,1131.245
44699,1353,20,1,1847.89
44700,1353,21,2,1008.915
44701,1353,33,1,540.0699999999999
44702,1353,38,2,2598.065
44703,1353,39,1,2355.62
44704,1353,45,2,1015.98
44705,1353,54,8,1408.96
44706,1353,57,3,1291.5166666666667
44707,1353,60,3,383.42333333333335
44708,1353,68,12,1190.3433333333332
44709,1353,69,1,658.5799999999999
44710,1353,74,1,1023.54
44711,1353,77,4,2328.34
44712,1353,78,8,2425.685
44713,1353,81,11,9543.433636363638
44714,1353,84,6,2638.3083333333334
44715,1353,85,30,3114.387
44716,1353,86,10,2639.9990000000003
44717,1353,88,2,1550.435
44718,1353,89,1,1054.93
44719,1353,93,3,1170.5533333333333
44720,1353,96,3,3590.0433333333335
44721,1353,97,6,473.055
44722,1353,99,3,619.3366666666667
44723,1353,100,13,982.0530769230768
44724,1354,3,1,373.9
44725,1354,4,2,7841.81
44726,1354,11,2,871.75
44727,1354,17,2,228.975
44728,1354,29,1,287.51
44729,1354,33,8,631.79875
44730,1354,34,3,1214.02
44731,1354,37,1,2859.81
44732,1354,38,8,4437.85625
44733,1354,39,10,14037.832
44734,1354,41,4,1873.5225
44735,1354,44,2,258.21
44736,1354,45,3,904.8833333333333
44737,1354,50,1,20044.11
44738,1354,51,1,7819.82
44739,1354,54,1,2620.38
44740,1354,55,1,248.62
44741,1354,57,4,278.32500000000005
44742,1354,60,1,657.2
44743,1354,77,2,402.275
44744,1354,78,20,2293.031
44745,1354,79,57,4037.3447368421052
44746,1354,80,1,1256.97
44747,1354,81,6,4650.185
44748,1354,82,16,1017.711875
44749,1354,83,7,3172.5928571428567
44750,1354,84,4,294.84499999999997
44751,1354,86,15,2222.0646666666667
44752,1354,87,1,340.65
44753,1354,88,2,1253.525
44754,1354,89,7,277.75857142857143
44755,1354,93,29,565.3431034482759
44756,1354,96,5,6088.2119999999995
44757,1354,97,2,387.735
44758,1354,99,5,864.28
44759,1354,100,133,450.14977443609024
44760,1355,0,2,26733.235
44761,1355,2,1,8088.240000000001
44762,1355,3,1,3213.05
44763,1355,4,2,1015.0350000000001
44764,1355,8,1,290.65
44765,1355,16,1,865.8199999999999
44766,1355,17,3,544.5233333333334
44767,1355,31,1,698.9200000000001
44768,1355,34,2,397.575
44769,1355,37,4,3024.8625
44770,1355,38,1,759.15
44771,1355,40,1,378.71
44772,1355,44,4,548.2475
44773,1355,45,3,478.59999999999997
44774,1355,60,9,1366.411111111111
44775,1355,71,1,281.96
44776,1355,74,3,678.8866666666667
44777,1355,75,1,409.58
44778,1355,76,4,13208.945000000002
44779,1355,77,4,558.9
44780,1355,78,26,911.5046153846154
44781,1355,79,35,9550.593428571428
44782,1355,81,40,12171.49225
44783,1355,82,1,273.5
44784,1355,83,8,8089.43875
44785,1355,84,9,1522.9766666666665
44786,1355,85,1,551.15
44787,1355,86,13,4663.804615384614
44788,1355,87,6,230.59
44789,1355,88,881,964.9054824063564
44790,1355,89,1,210.0
44791,1355,93,5,916.918
44792,1355,97,1,584.76
44793,1355,99,2,263.55
44794,1355,100,30,693.8340000000001
44795,1356,3,4,17496.73
44796,1356,12,1,1371.66
44797,1356,17,1,1640.72
44798,1356,33,2,917.775
44799,1356,38,1,3713.9
44800,1356,48,1,440.21
44801,1356,50,2,1459.065
44802,1356,57,1,489.5700000000001
44803,1356,68,11,543.4663636363637
44804,1356,71,2,448.96
44805,1356,74,1,888.13
44806,1356,78,13,2376.9046153846157
44807,1356,79,1,7683.47
44808,1356,81,10,2419.3059999999996
44809,1356,82,1,668.4
44810,1356,83,2,298.93
44811,1356,86,9,1518.0333333333333
44812,1356,93,5,1363.7
44813,1356,99,2,262.355
44814,1356,100,12,599.635
44815,1357,0,1,9295.64
44816,1357,3,3,578.9266666666666
44817,1357,4,2,1203.89
44818,1357,16,3,23260.82666666667
44819,1357,17,2,785.05
44820,1357,18,1,268.0
44821,1357,21,1,454.8
44822,1357,23,1,666.0
44823,1357,29,9,400.3744444444444
44824,1357,31,4,456.63750000000005
44825,1357,33,8,888.1875
44826,1357,34,2,1823.4700000000003
44827,1357,37,6,2306.9733333333334
44828,1357,38,9,719.4955555555556
44829,1357,40,3,647.14
44830,1357,41,7,332.32142857142856
44831,1357,42,4,241.7475
44832,1357,44,20,396.88800000000003
44833,1357,45,37,473.71567567567564
44834,1357,48,1,736.98
44835,1357,51,1,1132.17
44836,1357,54,3,951.1999999999999
44837,1357,56,2,267.89
44838,1357,57,18,596.7155555555555
44839,1357,59,1,1858.25
44840,1357,63,8,705.2225
44841,1357,66,41,927.3041463414635
44842,1357,67,2,347.975
44843,1357,68,7,453.08714285714285
44844,1357,69,3,304.5
44845,1357,74,2,764.6
44846,1357,77,3,1290.6566666666668
44847,1357,78,30,1536.5106666666666
44848,1357,79,71,4718.668732394366
44849,1357,81,11,6275.925454545455
44850,1357,82,15,1474.8839999999998
44851,1357,83,10,2129.816
44852,1357,84,2,1206.465
44853,1357,85,2,732.375
44854,1357,86,12,1094.5358333333334
44855,1357,87,17,372.0752941176471
44856,1357,88,920,1034.7327826086957
44857,1357,89,2,247.265
44858,1357,93,17,400.7076470588235
44859,1357,96,6,1528.5483333333334
44860,1357,97,71,380.07070422535213
44861,1357,99,12,504.22333333333336
44862,1357,100,248,357.0511693548387
44863,1358,0,3,26536.579999999998
44864,1358,3,5,13071.948
44865,1358,4,2,4904.6
44866,1358,12,1,699.4
44867,1358,17,6,1853.82
44868,1358,18,1,365.83
44869,1358,20,1,215.98
44870,1358,21,1,1141.27
44871,1358,29,1,675.78
44872,1358,31,2,5169.0
44873,1358,33,15,1127.394
44874,1358,34,5,1200.426
44875,1358,36,3,6539.32
44876,1358,37,2,1600.98
44877,1358,38,6,1384.1983333333335
44878,1358,39,6,976.9383333333334
44879,1358,40,1,1211.38
44880,1358,41,3,353.4666666666667
44881,1358,43,1,431.9
44882,1358,44,3,387.1766666666667
44883,1358,45,14,508.44714285714286
44884,1358,50,1,1021.28
44885,1358,51,1,255.49
44886,1358,54,23,1221.7982608695652
44887,1358,56,1,1008.91
44888,1358,57,6,622.9250000000001
44889,1358,63,8,546.91875
44890,1358,65,8,528.28625
44891,1358,66,95,1165.313052631579
44892,1358,67,1,288.18
44893,1358,68,17,745.7570588235294
44894,1358,69,4,298.62
44895,1358,70,1,212.31
44896,1358,71,1,228.8
44897,1358,74,3,713.16
44898,1358,76,2,386.565
44899,1358,77,2,433.58500000000004
44900,1358,78,24,2847.943333333333
44901,1358,79,50,7801.3856000000005
44902,1358,80,3,17375.523333333334
44903,1358,81,48,11603.955
44904,1358,83,2,896.7149999999999
44905,1358,84,1,2118.7
44906,1358,86,3,1210.1200000000001
44907,1358,87,3,403.26
44908,1358,88,346,1101.1864450867051
44909,1358,89,16,324.56
44910,1358,93,139,671.5588489208633
44911,1358,94,1,634.74
44912,1358,96,18,5373.575555555555
44913,1358,97,78,469.14448717948716
44914,1358,98,2,273.495
44915,1358,99,23,456.6247826086957
44916,1358,100,458,424.65096069868997
44917,1359,4,4,3107.6274999999996
44918,1359,6,1,342.64
44919,1359,16,1,428.0
44920,1359,17,1,245.16
44921,1359,29,5,378.01599999999996
44922,1359,31,5,239.24200000000002
44923,1359,33,11,499.54727272727274
44924,1359,34,1,466.71
44925,1359,38,2,7155.139999999999
44926,1359,39,1,425.88
44927,1359,40,7,502.34285714285716
44928,1359,41,15,311.086
44929,1359,42,2,271.63
44930,1359,43,1,292.26
44931,1359,44,31,279.9629032258065
44932,1359,45,45,349.5133333333333
44933,1359,48,3,483.6966666666667
44934,1359,50,1,993.28
44935,1359,54,24,1128.9950000000001
44936,1359,57,18,297.9994444444444
44937,1359,59,2,404.485
44938,1359,60,1,490.93
44939,1359,63,2,547.24
44940,1359,65,6,528.085
44941,1359,66,45,1206.8826666666666
44942,1359,68,14,579.3285714285714
44943,1359,69,2,407.26
44944,1359,70,1,217.77
44945,1359,74,4,649.0474999999999
44946,1359,77,4,5187.745
44947,1359,78,16,4855.625
44948,1359,79,55,4389.94109090909
44949,1359,80,3,3522.2899999999995
44950,1359,81,8,7860.6525
44951,1359,82,13,942.4976923076922
44952,1359,83,4,3638.0475
44953,1359,84,3,723.3933333333334
44954,1359,85,1,583.92
44955,1359,86,9,817.4100000000001
44956,1359,87,3,674.13
44957,1359,88,2,241.73000000000002
44958,1359,89,1,1069.72
44959,1359,90,2,472.755
44960,1359,93,7,276.66857142857145
44961,1359,99,10,1110.868
44962,1359,100,189,378.5110582010582
44963,1360,0,5,12437.476
44964,1360,2,1,6686.81
44965,1360,4,1,3518.5
44966,1360,17,1,454.02
44967,1360,28,1,810.5699999999999
44968,1360,31,2,651.635
44969,1360,33,8,628.1425
44970,1360,36,1,4410.639999999999
44971,1360,37,9,1336.4422222222222
44972,1360,38,3,735.7566666666667
44973,1360,41,1,597.66
44974,1360,44,4,715.965
44975,1360,45,1,338.4
44976,1360,57,2,653.8050000000001
44977,1360,59,1,2999.74
44978,1360,60,5,1135.86
44979,1360,68,26,535.2176923076923
44980,1360,69,1,491.36
44981,1360,74,2,522.765
44982,1360,77,4,7557.0025
44983,1360,78,18,9311.230000000001
44984,1360,79,40,7466.152749999999
44985,1360,80,2,603.055
44986,1360,81,45,11430.519333333334
44987,1360,83,2,10751.715
44988,1360,85,1,253.27
44989,1360,86,5,11054.144
44990,1360,87,2,213.36
44991,1360,88,1175,1083.5556340425533
44992,1360,93,11,420.2
44993,1360,97,4,330.38
44994,1360,99,2,318.21999999999997
44995,1360,100,45,388.12533333333334
44996,1361,3,2,468.375
44997,1361,4,1,286.13
44998,1361,5,1,208.6
44999,1361,17,1,204.11
45000,1361,30,1,259.86
45001,1361,33,3,406.1366666666666
45002,1361,34,1,1124.03
45003,1361,37,6,3344.978333333333
