,医院类型,basy_zyzd_jbbm,basy_yydj,耗材费,count
7189,其他,"谵妄,非由酒精和其他精神活性物质所致",一级未评等,534.3,1
7190,其他,"谵妄,非由酒精和其他精神活性物质所致",三级乙等,1483.7181249999999,16
7191,其他,"谵妄,非由酒精和其他精神活性物质所致",三级未评等,1351.065,2
7192,其他,"谵妄,非由酒精和其他精神活性物质所致",三级甲等,1074.8667521367522,117
7193,其他,"谵妄,非由酒精和其他精神活性物质所致",二级乙等,200.4,1
7194,其他,"谵妄,非由酒精和其他精神活性物质所致",二级未评等,202.3,1
7195,其他,"谵妄,非由酒精和其他精神活性物质所致",二级甲等,486.2742857142857,7
7196,其他,起源于围生期的其他呼吸性情况,三级乙等,643.86,46
7197,其他,起源于围生期的其他呼吸性情况,三级未评等,506.75,2
7198,其他,起源于围生期的其他呼吸性情况,三级甲等,924.8105365853659,205
7199,其他,起源于围生期的其他呼吸性情况,二级甲等,396.0822222222222,9
7200,其他,起源于围生期的其他情况,三级乙等,234.46090909090907,11
7201,其他,起源于围生期的其他情况,三级未评等,463.3757142857143,7
7202,其他,起源于围生期的其他情况,三级甲等,549.6955882352942,68
7203,其他,起源于围生期的其他情况,二级甲等,289.52200000000005,5
7204,其他,起源于围生期的其他情况,未评级未评等,386.0,1
7205,其他,起源于围生期的心血管疾患,三级未评等,858.64,1
7206,其他,起源于围生期的心血管疾患,三级甲等,3066.74125,40
7207,其他,起源于围生期的心血管疾患,二级甲等,445.28,2
7208,其他,起源于围生期的慢性呼吸性疾病,三级甲等,2781.54488372093,43
7209,其他,起源于围生期的慢性呼吸性疾病,二级甲等,1797.19,1
7210,其他,起源于围生期的肺出血,三级乙等,628.72,1
7211,其他,起源于围生期的肺出血,三级甲等,1528.9656756756758,37
7212,其他,起源于围生期的肺出血,二级甲等,1236.8214285714287,7
7213,其他,起源于围生期的间质肺气肿及有关情况,三级乙等,275.09,1
7214,其他,起源于围生期的间质肺气肿及有关情况,三级未评等,654.06,1
7215,其他,起源于围生期的间质肺气肿及有关情况,三级甲等,1092.051,10
7216,其他,足先天性变形,一级未评等,1825.8533333333335,3
7217,其他,足先天性变形,一级甲等,680.05,2
7218,其他,足先天性变形,三级乙等,3340.6176470588234,17
7219,其他,足先天性变形,三级未评等,1144.0485714285714,7
7220,其他,足先天性变形,三级甲等,5604.356038961038,154
7221,其他,足先天性变形,二级乙等,114347.85,1
7222,其他,足先天性变形,二级未评等,12156.434,5
7223,其他,足先天性变形,二级甲等,2149.0766666666664,3
7224,其他,足先天性变形,未评级未评等,286.825,2
7225,其他,"足骨折,除外踝",一级乙等,4287.073333333334,36
7226,其他,"足骨折,除外踝",一级未评等,4008.477018633541,322
7227,其他,"足骨折,除外踝",一级甲等,3776.038548387097,124
7228,其他,"足骨折,除外踝",三级乙等,2568.995130890052,2292
7229,其他,"足骨折,除外踝",三级未评等,3247.4299591836734,490
7230,其他,"足骨折,除外踝",三级甲等,4005.121331834083,4002
7231,其他,"足骨折,除外踝",二级乙等,2917.4555902004454,449
7232,其他,"足骨折,除外踝",二级未评等,4361.650796460177,113
7233,其他,"足骨折,除外踝",二级甲等,2311.3458946488295,1196
7234,其他,"足骨折,除外踝",未评级未评等,2065.914908256881,654
7235,其他,踝和足其他和未特指的损伤,一级未评等,329.19000000000005,2
7236,其他,踝和足其他和未特指的损伤,一级甲等,554.96,3
7237,其他,踝和足其他和未特指的损伤,三级乙等,2508.5572,25
7238,其他,踝和足其他和未特指的损伤,三级未评等,1147.6733333333334,6
7239,其他,踝和足其他和未特指的损伤,三级甲等,5778.932037037037,54
7240,其他,踝和足其他和未特指的损伤,二级乙等,1722.234,5
7241,其他,踝和足其他和未特指的损伤,二级未评等,13255.575,10
7242,其他,踝和足其他和未特指的损伤,二级甲等,2480.76,11
7243,其他,踝和足其他和未特指的损伤,未评级未评等,2165.4825,4
7244,其他,踝和足创伤性切断,一级甲等,7782.0,3
7245,其他,踝和足创伤性切断,三级乙等,1551.1491999999998,25
7246,其他,踝和足创伤性切断,三级未评等,7438.12,5
7247,其他,踝和足创伤性切断,三级甲等,7900.7904878048785,205
7248,其他,踝和足创伤性切断,二级乙等,15392.244,5
7249,其他,踝和足创伤性切断,二级未评等,6027.34,2
7250,其他,踝和足创伤性切断,二级甲等,1402.058,5
7251,其他,踝和足创伤性切断,未评级未评等,1994.41,3
7252,其他,踝和足开放性伤口,一级未评等,371.25,2
7253,其他,踝和足开放性伤口,一级甲等,929.4714285714284,7
7254,其他,踝和足开放性伤口,三级乙等,1678.9755251141553,219
7255,其他,踝和足开放性伤口,三级未评等,3289.6710000000003,60
7256,其他,踝和足开放性伤口,三级甲等,3836.1364042553196,470
7257,其他,踝和足开放性伤口,二级乙等,2375.9719999999998,35
7258,其他,踝和足开放性伤口,二级未评等,12775.775128205129,39
7259,其他,踝和足开放性伤口,二级甲等,1785.322372881356,118
7260,其他,踝和足开放性伤口,未评级未评等,938.6895833333333,24
7261,其他,踝和足挤压伤,一级未评等,3213.46,2
7262,其他,踝和足挤压伤,一级甲等,697.5,1
7263,其他,踝和足挤压伤,三级乙等,2541.4075,12
7264,其他,踝和足挤压伤,三级未评等,286.55,3
7265,其他,踝和足挤压伤,三级甲等,2591.5040476190475,42
