,basy_yydj,basy_ssjczbm1_for_str_9,age_group,AGE-HAOCAI-only_operation-9-E,AGE-JCJY-only_operation-9-E,AGE-YP-only_operation-9-E,AGE-ZFY-only_operation-9-E,记录条数-only_operation-9
4057,2,17.9200x0,6,22.177704918032784,1093.9098360655737,1335.4768852459015,4659.117868852459,61
4058,2,17.9200x0,8,41.45463414634147,1436.4512195121952,1380.3534146341462,5022.630975609756,41
4079,2,17.9500x0,3,25.953142857142858,715.7885714285713,1197.5511428571428,3401.978,35
4080,2,17.9500x0,4,28.151739130434784,805.8985507246376,1300.813188405797,3925.8223188405796,69
4081,2,17.9500x0,5,31.8564880952381,985.4708333333334,1475.166488095238,4262.933095238095,168
4082,2,17.9500x0,6,50.714222222222226,1221.5970370370371,1644.6531111111112,5150.198296296297,135
4083,2,17.9500x0,8,54.32,1525.0939393939393,1883.5075,5401.954545454545,132
4084,2,17.9500x0,9,72.37871794871795,1913.9820512820513,2011.5096153846155,5891.465128205128,78
4098,2,17.9700x0,5,222.41,936.1581081081081,1503.9232432432434,4300.305270270271,74
4099,2,17.9700x0,6,102.19552631578948,998.7368421052631,1347.3097368421054,3854.6128947368425,38
4100,2,17.9700x0,8,148.57711111111112,1119.9266666666665,1363.6044444444444,4085.828666666667,45
4505,2,33.2200x0,5,43.88347826086956,3115.560869565217,2232.67,9765.376086956521,23
4506,2,33.2200x0,6,46.88785714285715,4153.196428571428,2019.6650000000002,11137.380000000001,28
4538,2,34.0401,8,465.48625,2416.5291666666667,2837.7570833333334,8701.541666666666,24
4560,2,34.9101,8,307.04791666666665,2420.9791666666665,2296.0870833333333,8112.056666666666,24
4602,2,38.5901,5,573.5866666666667,1378.5309523809524,1285.1980952380952,6623.559523809524,21
4698,2,39.9500,4,2567.876956521739,1569.9317391304348,4426.7952173913045,17759.921304347827,23
4699,2,39.9500,5,730.9196363636364,1301.949090909091,2387.751454545454,8990.076545454545,55
4700,2,39.9500,6,596.4162962962963,1435.0077777777778,3562.112592592593,10648.761111111111,27
4701,2,39.9500,8,513.1697297297297,1352.1905405405407,2355.6151351351355,7340.21054054054,37
4780,2,43.4105,4,250.85760000000002,1272.672,1084.6989999999998,4553.0174,50
4781,2,43.4105,5,197.82113475177303,1307.1560283687943,1121.4555319148938,4967.513971631205,141
4782,2,43.4105,6,279.0843181818182,1550.3113636363635,1239.2714772727272,5019.825909090909,88
4783,2,43.4105,8,289.5704651162791,1375.1418604651162,1386.339069767442,4897.117674418605,43
4806,2,44.1300,4,66.95,1680.221875,1293.233125,3797.1353125,32
4807,2,44.1300,5,75.29183333333334,1951.4350000000002,1369.589,4237.141833333333,60
4808,2,44.1300,6,50.96673469387755,1808.3,1563.762448979592,4300.785714285715,49
4809,2,44.1300,8,98.09476190476191,2280.7285714285713,1759.3760317460317,5216.861587301587,63
4819,2,44.1300x0,3,59.38307692307693,1133.2961538461539,1325.4711538461538,3479.9257692307688,26
4820,2,44.1300x0,4,69.13489361702128,1289.408510638298,1182.8444680851064,3510.8125531914893,94
4821,2,44.1300x0,5,69.35327188940092,1487.1130414746542,1414.7342857142858,4041.66331797235,217
4822,2,44.1300x0,6,59.22275862068965,1531.8336945812807,1563.5176354679804,4311.1894581280785,203
4823,2,44.1300x0,8,72.68363636363635,1589.418181818182,1776.204606060606,4821.444060606061,165
4824,2,44.1300x0,9,81.2129268292683,1963.529268292683,2007.3121951219514,5761.148536585366,41
4838,2,44.1401,8,86.24384615384616,1773.2038461538464,1224.059230769231,4491.3111538461535,26
4872,2,45.1300x0,5,66.45622222222222,1816.5244444444445,1505.858,4415.726222222222,45
4873,2,45.1300x0,6,68.72185185185185,1838.7444444444443,1320.2214814814813,4424.168148148148,27
4874,2,45.1300x0,8,87.630625,2141.4,1389.401875,4744.818125,32
4903,2,45.2302,5,65.9168085106383,1487.8193617021275,992.3025531914894,3581.3999999999996,47
